date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont
6/30/2014,0.001365586,0.00330076,-0.000188476,-0.000160036,0.001714098,0,0,-4.26E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67E-19,0,-3.04E-18,3.04E-18,4.34E-18,0,4.75E-06,4.75E-06,4.34E-18,0,4.34E-18,-1.83E-05,-7.25E-06,-0.000134521,-0.00021399,-0.000348511,-0.004973323,-0.006584546,-0.01952231,-0.001865827,-0.000741533,-0.000596609,-0.007020602,-0.000267904,-0.004231789,-0.005987937,-0.012501707,-0.001597923,0.010200345,0.001609413,0.008590932,0.013929044,0.001261689,0.012667355,0.04071835,0.015707706,0.025009933,0.008449642,0.001432313,0.007017396,0.073297381,0.020011121,0.053285615,0.000467971,0.001246112,0.00023854,0.000325738,0.00095222,0.000197599
9/30/2014,-0.001067398,0.001619352,-0.000857326,-0.000728617,0.000518546,0,-2.84E-14,2.84E-14,2.27E-13,0,0,0,0,0,0,-2.27E-13,9.09E-13,0,0,2.84E-14,0,4.34E-18,0,-2.60E-18,2.60E-18,4.34E-18,0,2.19E-05,2.19E-05,-2.60E-18,0,1.30E-18,-8.68E-05,-3.38E-05,-0.000608082,-0.000977861,-0.001585943,-0.023610318,-0.030850582,-0.0908595,-0.009099102,-0.003539794,-0.00276853,-0.032667772,-0.001207807,-0.020070524,-0.028084244,-0.058191729,-0.007891296,-0.003318826,-0.000452079,-0.002866747,-0.004217074,-0.000376578,-0.003840989,0.02316677,0.008738291,0.014427833,0.006968514,0.001151646,0.00581629,0.022599385,0.009061281,0.013536386,0.000207912,0.000310594,-7.62E-05,-9.68E-05,0.000531564,0.000159893
12/31/2014,-0.000959611,0.000200687,-0.000392073,-0.000332573,-0.000234965,0,-2.84E-14,8.53E-14,0,0,0,0,0,0,0,0,0,0,0,2.84E-14,0,-2.60E-18,0,3.79E-19,-3.25E-19,-2.39E-18,0,1.01E-05,1.01E-05,0,0,0,-3.80E-05,-1.56E-05,-0.000278921,-0.000445724,-0.000724646,-0.011180215,-0.014220766,-0.042335303,-0.003894763,-0.001645117,-0.00127679,-0.01524904,-0.000573499,-0.009535097,-0.012943976,-0.027085257,-0.003321264,-0.011447767,-0.001738176,-0.009709591,-0.014964807,-0.001348295,-0.013617005,0.010339831,0.003719682,0.006619848,0.005662801,0.000902394,0.004760406,-0.010409943,0.001535604,-0.011946342,3.47E-05,-0.000269643,-0.00025839,-0.000337774,0.000233382,0.000127816
3/31/2015,0.00060032,-1.53E-05,0.00051606,0.000422528,-0.000338269,0,2.84E-14,2.84E-14,2.27E-13,0,0,0,0,0,0,0,0,0,0,0,0,-3.04E-18,0,-1.73E-18,-3.47E-18,2.71E-19,0,-1.31E-05,-1.31E-05,4.07E-20,0,-1.73E-18,4.80E-05,1.81E-05,0.000356483,0.000582105,0.000938588,0.014810407,0.018695168,0.056084192,0.00511754,0.002226458,0.001679152,0.020120938,0.000757522,0.012583949,0.017017329,0.035964568,0.004360018,-0.005614526,-0.000832497,-0.004782029,-0.007416163,-0.000666625,-0.006749736,-0.005680729,-0.002117226,-0.003563961,0.003616266,0.000556859,0.003059407,-0.015095152,-0.003059489,-0.01203632,-6.86E-05,-0.000269723,-0.000125816,-0.000166189,-0.0001273,8.10E-05
6/30/2015,0.005080184,0.000913374,0.002961856,0.002432153,-0.000313825,0,-2.84E-14,0,0,0,0,2.27E-13,0,0,0,2.27E-13,9.09E-13,0,0,2.84E-14,0,1.73E-18,0,-3.47E-18,8.67E-19,2.60E-18,0,-7.60E-05,-7.60E-05,-1.73E-18,0,1.73E-18,0.000272117,0.000106206,0.00205383,0.003340179,0.005394009,0.087094545,0.110339527,0.331680116,0.031016121,0.012242129,0.009778556,0.117008107,0.004372216,0.074852416,0.100560971,0.214664405,0.026643905,0.015100744,0.002088827,0.013011917,0.018891753,0.001667787,0.017223768,-0.049234193,-0.017520176,-0.031713534,0.001131988,0.000181444,0.000950544,-0.014109707,-0.013582118,-0.000527304,-0.00030209,-1.17E-05,0.000335867,0.000420186,-0.001095054,2.52E-05
9/30/2015,0.010147977,0.003717217,0.005421777,0.004387723,0.000338476,0,-2.84E-14,2.84E-14,0,0,0,-2.27E-13,0,0,0,0,0,0,0,0,0,-1.73E-18,0,-2.60E-18,0,4.77E-18,0,-0.000137951,-0.000137951,-3.47E-18,0,3.04E-18,0.00050268,0.000188876,0.003696167,0.006113334,0.0098095,0.161126239,0.201794061,0.610044911,0.056380389,0.023972356,0.017864596,0.216030557,0.007918361,0.137153883,0.183929465,0.394014353,0.048475822,0.05666647,0.008279061,0.048387409,0.071236798,0.006310241,0.064926852,-0.110431778,-0.039058864,-0.071372352,-0.002054401,-0.000281574,-0.001773287,0.015417088,-0.024751137,0.040168623,-0.000543402,0.000881887,0.001244091,0.001563977,-0.002424488,-4.51E-05
12/31/2015,0.014139892,0.007492093,0.007168249,0.005771324,0.001200319,0,5.68E-14,-5.68E-14,0,0,0,-4.55E-13,0,0,0,0,0,0,0,2.84E-14,0,3.25E-19,0,-4.77E-18,-2.60E-18,-5.42E-19,0,-0.000182017,-0.000182017,-4.40E-20,0,-4.34E-19,0.00065725,0.000262578,0.004851496,0.008088076,0.012939573,0.214416542,0.267019581,0.808230231,0.068693381,0.031744387,0.023680469,0.28558536,0.010156573,0.182672155,0.243357314,0.522644871,0.058536808,0.10742574,0.015791699,0.091634041,0.134515876,0.011925624,0.122594643,-0.181687276,-0.064180083,-0.117506941,-0.005205609,-0.000754943,-0.004451126,0.05504873,-0.037217703,0.092270617,-0.000811519,0.00201193,0.002342382,0.002933073,-0.00396163,-0.000113507
3/31/2016,0.015193711,0.011140441,0.007310352,0.005908767,0.001974591,0,2.84E-14,-5.68E-14,-2.27E-13,0,0,0,4.55E-13,0,0,-2.27E-13,0,0,0,2.84E-14,0,8.67E-19,0,8.67E-19,0,4.77E-18,0,-0.000185994,-0.000185994,-3.25E-19,0,1.08E-19,0.000667341,0.000258816,0.00498261,0.008236509,0.013219119,0.220608029,0.274081436,0.832306608,0.064558677,0.02953685,0.024216479,0.293610854,0.0100809,0.191071179,0.249864957,0.538695754,0.054496377,0.153730205,0.021936538,0.131793667,0.191977786,0.016996522,0.174985359,-0.247569947,-0.087396877,-0.160172753,-0.007549711,-0.001120938,-0.006429852,0.090588333,-0.049584755,0.140176421,-0.001080819,0.003055484,0.003350921,0.004184619,-0.005396385,-0.000164564
6/30/2016,0.010884338,0.012591479,0.004820874,0.003881104,0.002182361,0,0,-2.84E-14,-2.27E-13,0,2.27E-13,0,0,0,2.27E-13,-4.55E-13,0,0,0,2.84E-14,0,2.60E-18,0,0,4.34E-18,-5.20E-18,0,-0.000122433,-0.000122433,5.20E-18,0,2.60E-18,0.000440699,0.000177628,0.003262776,0.005439201,0.008701977,0.147004731,0.181628649,0.544775758,0.044283844,0.021829352,0.015940715,0.192953658,0.006562383,0.12517538,0.165687935,0.351822101,0.037721461,0.167209997,0.024093663,0.143116334,0.208017839,0.018383008,0.189638926,-0.265620563,-0.09383743,-0.171782815,-0.009086085,-0.001348924,-0.007738241,0.100521188,-0.052709684,0.153234204,-0.001144351,0.003326785,0.003630206,0.004516163,-0.005766744,-0.000197263
9/30/2016,0.009692844,0.012477696,0.004557898,0.003621388,0.001513558,0,2.84E-14,-5.68E-14,2.27E-13,0,0,0,0,0,0,-2.27E-13,0,0,0,8.53E-14,0,4.34E-18,0,8.67E-19,-8.67E-19,4.34E-19,0,-0.000115786,-0.000115786,4.34E-19,0,-1.73E-18,0.000408107,0.000166116,0.003047166,0.005132121,0.008179286,0.140715274,0.172394447,0.519198026,0.041856802,0.019640277,0.015098553,0.184841491,0.006078789,0.121074997,0.157295894,0.334356535,0.035766435,0.16261753,0.023118945,0.139498585,0.201402926,0.017760648,0.183646373,-0.283437499,-0.100361824,-0.183075358,-0.010061364,-0.001486134,-0.008575924,0.070521592,-0.060968365,0.131493675,-0.001308524,0.002822161,0.003490152,0.004322577,-0.006083231,-0.00021594
12/31/2016,0.008880543,0.011162859,0.004944516,0.003944884,-8.86E-06,0,0,2.84E-14,0,0,-2.27E-13,4.55E-13,0,0,0,-2.27E-13,0,0,0,-5.68E-14,0,-8.67E-19,0,2.60E-18,-2.60E-18,1.73E-18,0,-0.000125984,-0.000125984,1.73E-18,0,-2.60E-18,0.000447334,0.000181609,0.003315941,0.00557346,0.0088894,0.154934677,0.188143964,0.572079099,0.047785594,0.021321975,0.016541652,0.204484042,0.006727526,0.133612702,0.171589714,0.367595057,0.041070666,0.14923411,0.020773902,0.128460208,0.183655912,0.016154415,0.167498662,-0.321940564,-0.114237632,-0.207702554,-0.011365891,-0.001667172,-0.009699832,-0.000416433,-0.078976488,0.078556484,-0.001679752,0.001670819,0.003174063,0.00390618,-0.006847359,-0.000241741
3/31/2017,0.003746757,0.008301121,0.002951464,0.002335031,-0.001539738,0,5.68E-14,-5.68E-14,0,0,0,0,0,0,2.27E-13,0,0,0,0,-2.84E-14,0,-1.73E-18,0,-3.47E-18,-1.73E-17,5.20E-18,0,-7.51E-05,-7.51E-05,4.34E-18,0,3.47E-18,0.00026101,0.000105439,0.001968583,0.003317913,0.005286495,0.093520362,0.112646285,0.343853781,0.026947435,0.012632868,0.009878224,0.122239272,0.004090906,0.080887494,0.102768061,0.221622015,0.02285653,0.120639385,0.016970506,0.103668879,0.147333003,0.012928307,0.134401861,-0.328686085,-0.116608599,-0.21207793,-0.01239267,-0.001823199,-0.010570585,-0.073106366,-0.088532985,0.015422226,-0.001864647,0.000324817,0.00254086,0.00310307,-0.006922658,-0.00026101
6/30/2017,0.004571841,0.006722997,0.003580732,0.002816715,-0.001825606,0,-2.84E-14,-5.68E-14,0,0,0,4.55E-13,0,0,0,-2.27E-13,0,0,0,-2.84E-14,0,3.47E-18,0,2.17E-18,3.04E-18,-2.60E-18,0,-9.11E-05,-9.11E-05,-8.67E-19,0,-3.04E-18,0.000317968,0.00012793,0.002370817,0.004026629,0.006397447,0.113960998,0.138633718,0.421595558,0.028262473,0.016612357,0.012053917,0.150842523,0.004974633,0.09734864,0.1265798,0.270753035,0.023287841,0.113204545,0.015796682,0.097407863,0.137659143,0.012053778,0.125602531,-0.325051999,-0.115420173,-0.209632726,-0.013396946,-0.00199795,-0.01140011,-0.087585257,-0.089567663,0.001977557,-0.001866926,4.12E-05,0.002359608,0.002869333,-0.006775304,-0.000279243
9/30/2017,-0.001514037,0.003921276,0.000315814,0.000250206,-0.002080056,0,5.68E-14,-5.68E-14,0,0,0,0,0,0,2.27E-13,-4.55E-13,0,0,0,-2.84E-14,0,8.67E-19,0,-5.20E-18,5.20E-18,3.47E-18,0,-8.07E-06,-8.07E-06,4.34E-18,0,4.34E-18,2.79E-05,1.15E-05,0.0002108,0.00035522,0.000566019,0.010125027,0.01232247,0.03768509,0.002435593,0.001540147,0.001076117,0.013417155,0.000430285,0.00858488,0.011246353,0.024268742,0.002006115,0.083821739,0.011724153,0.072097586,0.101642948,0.00889873,0.092741384,-0.272340288,-0.096734042,-0.175606793,-0.013781436,-0.002052553,-0.011730024,-0.100657037,-0.078163712,-0.022497847,-0.001615236,-0.000464913,0.001732158,0.00210043,-0.005627854,-0.00028479
12/31/2017,-0.004641397,0.000540791,-0.001388513,-0.001087818,-0.002165066,0,0,2.84E-14,-2.27E-13,0,0,0,0,0,0,0,0,0,0,2.84E-14,0,-5.20E-18,0,-2.95E-17,-3.30E-17,-3.47E-18,0,3.55E-05,3.55E-05,8.67E-19,0,8.67E-19,-0.000120539,-4.63E-05,-0.000920957,-0.001555374,-0.002476331,-0.045388439,-0.054705724,-0.168173267,-0.011364884,-0.00659956,-0.004895041,-0.060091336,-0.001930288,-0.038788879,-0.049810684,-0.108078377,-0.009434596,0.038749038,0.005441808,0.03330723,0.047001768,0.004075474,0.042926294,-0.178369948,-0.063337409,-0.115033514,-0.013532432,-0.002007327,-0.011526246,-0.106151574,-0.055827454,-0.050326235,-0.001138656,-0.001026453,0.000790325,0.000958648,-0.003638031,-0.000276007
3/31/2018,-0.002160196,-0.000935947,-8.18E-05,-6.48E-05,-0.002013538,0,-5.68E-14,8.53E-14,-2.27E-13,0,0,-2.27E-13,0,0,0,2.27E-13,-9.09E-13,0,0,-2.84E-14,0,4.86E-17,0,1.73E-18,5.20E-18,0,0,2.10E-06,2.10E-06,4.34E-18,0,-1.73E-18,-7.33E-06,-2.76E-06,-5.47E-05,-9.19E-05,-0.000146659,-0.00270435,-0.0032533,-0.010169351,-0.000615017,-0.00039209,-0.000285311,-0.003679373,-0.000117196,-0.002312261,-0.002967989,-0.006489978,-0.000497611,0.017098478,0.002511192,0.014587286,0.020924362,0.001788679,0.019135683,-0.124950124,-0.044474203,-0.080476847,-0.013341347,-0.00197817,-0.011364325,-0.100268632,-0.042152502,-0.058118203,-0.000846483,-0.001167097,0.000343362,0.000420191,-0.002509177,-0.000267913
6/30/2018,-0.004312586,-0.003157054,-0.000914436,-0.000721579,-0.002676571,0,0,2.84E-14,-2.27E-13,0,0,0,0,0,0,0,0,0,0,2.84E-14,0,1.73E-18,0,-3.64E-17,0,-3.30E-17,0,2.34E-05,2.34E-05,3.47E-18,0,1.73E-18,-7.87E-05,-3.04E-05,-0.000612425,-0.00102359,-0.001636015,-0.030444914,-0.037114692,-0.113344072,-0.004543318,-0.004223787,-0.003206084,-0.041147472,-0.00128337,-0.026221127,-0.033908608,-0.072194258,-0.003259948,-0.015392852,-0.00217694,-0.013215912,-0.01861903,-0.001644822,-0.016974209,-0.088752686,-0.031564767,-0.057188912,-0.012156032,-0.00178965,-0.01036753,-0.134920601,-0.037176179,-0.097746563,-0.000737506,-0.001939108,-0.000305365,-0.000369367,-0.001760687,-0.000241153
9/30/2018,-0.006409157,-0.004380834,-0.002366144,-0.001869247,-0.002173765,0,-2.84E-14,5.68E-14,0,0,0,-4.55E-13,0,0,0,2.27E-13,0,0,0,5.68E-14,0,0,0,1.73E-18,1.73E-18,0,0,6.07E-05,6.07E-05,0,0,8.67E-19,-0.000204633,-7.75E-05,-0.001587073,-0.002648319,-0.004235392,-0.080279082,-0.096398039,-0.295156006,-0.012688746,-0.01157335,-0.008384286,-0.106925448,-0.00363056,-0.068705732,-0.088007682,-0.188236629,-0.009058186,-0.035733777,-0.005127477,-0.0306063,-0.043081145,-0.003773412,-0.039306367,-0.022792245,-0.007863987,-0.014928523,-0.009853728,-0.001404686,-0.00844973,-0.111460895,-0.018169562,-0.093290919,-0.000354352,-0.001819405,-0.000696898,-0.00084019,-0.000444506,-0.000192172
12/31/2018,-0.004250379,-0.00428308,-0.001708522,-0.00134778,-0.001194077,0,2.84E-14,-2.84E-14,0,0,0,0,4.55E-13,0,0,0,0,0,0,2.84E-14,0,0,0,-5.20E-18,3.47E-18,1.73E-18,0,4.38E-05,4.38E-05,2.60E-18,0,4.34E-19,-0.000143502,-5.80E-05,-0.00114625,-0.001910052,-0.003056302,-0.058629598,-0.069579976,-0.214293896,-0.009466693,-0.008196896,-0.006118556,-0.077169086,-0.002630366,-0.050432703,-0.06346142,-0.137124809,-0.006836327,-0.038713038,-0.005486878,-0.03322616,-0.046427851,-0.004048703,-0.042377782,0.030447124,0.011196498,0.019250502,-0.007248392,-0.000978455,-0.006270625,-0.061942157,0.000682462,-0.062624066,1.32E-05,-0.001207223,-0.000746283,-0.000895003,0.000586938,-0.000139729
3/31/2019,-0.001466958,-0.00410977,-0.000220762,-0.00017621,-0.001069985,0,-2.84E-14,8.53E-14,0,0,0,0,0,0,-2.27E-13,0,0,0,0,0,0,-2.60E-17,0,4.34E-19,-3.47E-18,8.67E-19,0,5.69E-06,5.69E-06,-3.90E-18,0,-2.17E-19,-1.94E-05,-7.37E-06,-0.000149409,-0.000247563,-0.000396972,-0.007694281,-0.009086103,-0.028032744,-0.001160231,-0.001089285,-0.000801748,-0.010019864,-0.000335721,-0.006604996,-0.008284355,-0.01801288,-0.000824509,-0.039835772,-0.005643747,-0.034192025,-0.047740232,-0.004164902,-0.043573964,0.03673292,0.013317711,0.023415171,-0.005057762,-0.000631234,-0.004426596,-0.055900846,0.002877829,-0.058777415,5.51E-05,-0.001125045,-0.000762487,-0.000913785,0.000703096,-9.68E-05
6/30/2019,0.002898444,-0.002307012,0.001859134,0.001477862,-0.000438552,0,-2.84E-14,2.84E-14,-2.27E-13,0,0,0,0,0,0,-2.27E-13,-9.09E-13,0,0,2.84E-14,0,8.67E-19,0,4.68E-17,1.73E-18,1.39E-17,0,-4.78E-05,-4.78E-05,0,0,4.34E-18,0.00015044,6.38E-05,0.001263639,0.002073357,0.003336996,0.06619915,0.079977099,0.240968348,0.009601075,0.008403593,0.006757551,0.085907878,0.003072918,0.057795557,0.073219548,0.155055691,0.006528158,-0.018090858,-0.002802586,-0.015288272,-0.021394579,-0.001923084,-0.019470129,0.020254818,0.007429172,0.012826181,-0.003901669,-0.000514918,-0.003386819,-0.023132289,0.002188583,-0.025319038,4.15E-05,-0.000480009,-0.000342974,-0.000405608,0.000383999,-7.40E-05
9/30/2019,0.004884043,0.000516288,0.002474899,0.001966584,0.00044256,0,2.84E-14,-5.68E-14,-2.27E-13,0,0,0,0,0,0,0,-9.09E-13,0,0,-5.68E-14,0,-4.34E-19,0,-2.60E-18,4.34E-18,-2.60E-18,0,-6.33E-05,-6.33E-05,8.67E-19,0,-3.04E-18,0.000205241,8.17E-05,0.001679605,0.002761877,0.004441483,0.090228712,0.106324248,0.322993462,0.013461491,0.012045185,0.009029203,0.117075711,0.004217005,0.078183527,0.097288713,0.205924083,0.009244486,0.020273396,0.002511584,0.017761812,0.024217935,0.001994951,0.02222156,-0.017925257,-0.006416076,-0.011509357,-0.002955159,-0.000452859,-0.002502754,0.023610915,-0.0023624,0.025971261,-4.43E-05,0.000486802,0.000380002,0.000453938,-0.000335989,-5.54E-05
12/31/2019,0.129067711,0.03384581,0.276062847,-0.120821469,-0.026173667,NA,-1.307592318,0.390645373,-15.73210941,-1.467967656,-5.910857129,-6.953696773,4.16867276,-1.676717232,-7.218449447,-6.5630514,-11.66343665,-3.144684888,0.658239862,-6.204478763,-1.404198303,1.12E-05,5.559683022,-0.000838193,0.000349055,-0.006120849,-35.04349202,-0.001572992,-5.22E-05,-0.001520752,-40.01568856,-0.001450596,-0.11615633,-0.01797793,0.013312791,0.141928587,0.155241378,-5.03317493,-4.027615986,-3.963954547,-2.849076954,-1.003089094,0.606753258,-12.97305193,-1.367878747,-4.030085836,-4.634519527,9.109247667,-1.481198206,-1.098999304,-0.22133916,-0.877660143,-0.866340167,0.139891109,-1.006266515,0.462116993,1.551899148,-1.101800438,0.093606926,0.04536735,0.048239542,-1.409615551,1.515818447,-2.937487554,0.028145637,-0.054543113,-0.020406161,-0.016086158,0.008580564,0.001738088
3/31/2020,NA,0.143608704,NA,NA,-0.172581261,NA,-1.097752169,0.987186934,-17.74208803,-1.549711778,-2.11267496,-50.03575231,2.927095581,-8.38505978,-3.210427129,-49.04856538,-14.81499245,-9.934771558,NA,-12.37816443,-2.06621891,0.007070589,NA,0.001650848,0.001650848,0.001650848,-57.15697209,-0.000150795,-0.000130251,-2.05E-05,NA,-0.00020816,-0.117007113,-0.013843774,NA,NA,NA,4.580791328,-41.84064304,-1.278913874,-6.68790229,0.292530417,0.641400449,-1.220621346,-0.043896582,4.288260911,-42.48204349,-0.159319255,-6.644005709,-0.066590042,-0.155274727,0.088684686,-10.27844048,0.284386604,-10.56286232,0.634356105,1.70517749,-1.070716081,0.31743525,0.046966933,0.270468283,-9.393239164,1.881256299,-11.27442543,0.034776003,-0.207355959,-0.000901402,-0.189266401,0.011625602,0.00596094
6/30/2020,NA,0.322399268,NA,NA,-0.286376187,NA,-0.887912021,0.283349622,-16.35029672,-1.508525443,1.68550721,-81.73492197,1.685518402,-15.09340233,0.797595189,-81.45157234,-14.66477832,-16.60192777,NA,-13.18899275,-2.110788546,0.00306623,NA,-0.000452182,-0.000452182,-0.000452182,-39.2750184,-0.000288019,-0.000154994,-0.000133026,NA,-0.000260325,-0.010229842,0.000409104,NA,NA,NA,4.657933686,-31.22909589,2.463023442,-6.484850549,0.305913143,-0.653161616,2.335711406,0.083857823,4.352020543,-30.57593428,0.127312036,-6.568708372,0.966550229,-0.088335079,1.054885308,-17.3229819,0.135904791,-17.45892193,0.094155375,0.644040157,-0.543770321,0.534539017,0.044337493,0.49020149,-15.72773728,0.735947363,-16.45760545,0.013473798,-0.299737662,0.017925118,-0.315747506,0.001543206,0.009902993
9/30/2020,NA,0.541750755,NA,NA,-0.386758808,NA,-0.678071873,0.570972041,-15.005202,-1.469494535,5.483689379,-112.6503274,0.443941223,-21.80174488,4.805617506,-112.0793554,-14.56126078,-23.27123941,NA,-14.36934166,-2.198434075,0.000295113,NA,0.00133347,0.00133347,0.00133347,-21.86408987,-7.03E-05,-0.000163812,9.35E-05,NA,-0.000243178,-0.022177935,-0.002652602,NA,NA,NA,4.615272372,-29.07431849,2.409117362,-6.405216624,0.30401724,0.343287157,2.284963325,0.082611546,4.311255132,-29.41760565,0.124154037,-6.48782817,1.984685052,-0.022641366,2.007326419,-23.88862652,0.211112831,-24.09977316,-0.289382901,0.29019175,-0.579522158,0.748127425,0.041598118,0.7065293,-21.44519694,0.520261333,-21.9654396,0.009320456,-0.396078201,0.035916775,-0.430945114,-0.005343506,0.013613037
12/31/2020,NA,0.713368803,NA,NA,-0.075396078,NA,-0.672473842,1.305958859,-13.06239563,-1.40883019,6.306865016,-42.71040114,9.130962373,-21.29691286,5.634391173,-41.40444228,-3.931433259,-22.70574305,NA,-14.50549331,-2.216958979,0.000325726,NA,0.001110689,0.001110689,0.001110689,2.568643951,5.48E-05,-0.000203418,0.000258193,NA,-9.35E-05,-0.002170097,-0.001033458,NA,NA,NA,1.233887951,72.35660033,12.36831054,0.876373652,0.075223043,0.771851779,2.665721119,0.096462003,1.158664908,71.58474856,9.702589423,0.779911648,3.394774201,0.219978865,3.174795336,-6.702177845,0.248259998,-6.950437844,-1.638656394,0.105817755,-1.744421656,0.71853614,0.038318375,0.680217758,-4.227523898,0.612374993,-4.839846405,0.010877405,-0.086272604,0.060664572,-0.119625415,-0.029305692,0.012870458
3/31/2021,NA,0.791386455,NA,NA,-0.016503179,NA,-0.666875812,2.038999707,-12.09227462,-1.383027091,7.130040652,-62.59992122,17.81798352,-20.79208085,6.46316484,-60.56092151,5.7257089,-22.17510794,NA,-14.57304669,-2.227582777,0.000251687,NA,0.001240404,0.001240404,0.001240404,15.51712837,0.000163341,-0.000196191,0.000359532,NA,0.00022839,-0.0013497,-0.001067272,NA,NA,NA,0.720112154,-18.78305976,9.524289674,0.759113527,0.005729347,0.714838449,1.043864711,0.038204537,0.714382807,-19.49789821,8.480424963,0.72090899,2.526121387,0.155448624,2.370672763,-1.514221607,0.264783548,-1.779005155,-2.638706077,0.117050598,-2.755704182,0.693211855,0.037040984,0.656170872,-0.933594442,0.574323753,-1.507865702,0.010146466,-0.026648705,0.044606502,-0.026745126,-0.046609583,0.012245028
6/30/2021,NA,0.78993418,NA,NA,-0.057767083,NA,-0.661277782,2.702635091,-11.80698951,-1.381758432,7.953216289,-100.2104559,26.50500467,-20.28724884,7.291938507,-97.50782086,14.69801516,-21.66900727,NA,-14.63016036,-2.236995979,0.000442985,NA,0.001188345,0.001188345,0.001188345,20.37822516,0.00017885,-0.000194227,0.000373077,NA,0.000229822,-0.000984317,-0.000977742,NA,NA,NA,0.705968414,-36.38631844,8.719427374,0.726193448,0.004806799,0.637517758,0.340689635,0.013020973,0.701161615,-37.0238362,8.37873774,0.713172475,1.636929201,0.087699697,1.549229504,-2.674596681,0.555186407,-3.229783087,-2.928480629,0.241265581,-3.169694004,0.668853963,0.036564172,0.632289791,-3.297294146,0.920715857,-4.217957797,0.016092749,-0.073858992,0.028564534,-0.046786824,-0.051245734,0.011700941
9/30/2021,NA,0.743874209,NA,NA,-0.104959909,NA,-0.655679752,3.363351519,-11.2786353,-1.371544359,8.776391926,-136.9655869,35.19202583,-19.78241683,8.120712174,-133.6022354,23.91339053,-21.15396119,NA,-14.6626203,-2.243577602,0.000213248,NA,0.001219197,0.001219197,0.001219197,28.07021276,0.000211668,-0.00019227,0.000403938,NA,0.000261403,-0.000649907,-0.000970625,NA,NA,NA,0.643846924,-35.22626939,8.685704052,0.718888162,-0.00271865,0.623320963,0.512800704,0.019371994,0.646565574,-35.84959035,8.172903348,0.699516167,0.743358475,0.018684121,0.724674353,-4.058785632,0.618194013,-4.676979645,-3.379928127,0.249385922,-3.629261463,0.644468066,0.035797421,0.608670646,-6.050887218,0.922061478,-6.972896109,0.015985819,-0.12094491,0.012787456,-0.070340825,-0.058573143,0.011166602
12/31/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
