"","date","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","gdppothq","gdppotq","recessq","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","gfb_g","gfhb_g","fshare","gssave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","gfrcf_g","gstfpnet_g","gstfp_g","gftfpnet_g","ysptmd_g","yfptmd_g","gfeg_g","jgs_g","jgf_g","jc_g","gfrptb","gfb","yptxb","deficit","deficitb"
"115",1998-09-30,NA,NA,NA,NA,9121.1,5926.8,7869.6,12091.6,75.317,75.41,69.119,60.796,0.56,0.65,-0.09,205,168.1,957.4,40,1043.2,643,215.8,1627.3,26.8,632.6,75.313,692.283897096673,934.916102903327,851.6,1708.6,841.6,81.5,180.1,622.2,723.5,201.8,201.6,561.6,35.7,10.3,233.9,1290.9,11941.5,9005.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58367699526072,1038.6,98.116102903327,69.983897096673,103.683897096673,135.783897096673,821.616102903327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,841.6,692.283897096673,NA,309.616102903327,309.616102903327
"116",1998-12-31,NA,NA,NA,NA,9294,6028.2,7983.3,12287,75.515,75.613,69.341,61.305,0.45,0.27,0.18,205.5,175.4,966.4,41.1,1068,650.3,211.3,1647.5,26.6,642.4,75.51,698.82305503127,948.57694496873,857,1718.3,861.7,81.7,176.4,632.2,724.7,207,206.3,568.6,34.8,10.1,241.7,1312.2,12067.1,9124.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58367699526072,1053.2,102.37694496873,73.0230550312698,104.62305503127,139.32305503127,827.07694496873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,861.7,698.82305503127,NA,328.47694496873,328.47694496873
"117",1999-03-31,NA,NA,NA,NA,9417.3,6102.5,8060.8,12403.3,75.713,75.859,69.546,61.827,0.5,0.51,-0.01,206.6,181.1,983.4,42.3,1077.9,657.5,222.3,1669.4,24,653.3,75.707,704.430753634089,964.969246365911,856.3,1737.3,869.8,81.3,186,643.5,735.5,214.7,208.2,576.2,36.3,9.9,247.8,1338.9,12193.7,9250,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58403780433965,1073.9,105.769246365911,75.3307536340893,108.930753634089,142.030753634089,841.269246365911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,869.8,704.430753634089,NA,340.669246365911,340.669246365911
"118",1999-06-30,NA,NA,NA,NA,9524.2,6225.3,8178.3,12498.7,76.127,76.19,70.128,62.66,0.28,0.3,-0.02,207.9,179.1,985,43.5,1095.2,667.1,219.9,1695.2,24.6,659,76.12,706.998829242769,988.201170757231,855.4,1748.4,885.8,81.6,184.4,649.3,738.6,211.8,209.4,585.4,35.5,9.7,246.4,1357.4,12324,9389.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58403780433965,1095.4,104.601170757231,74.4988292427686,107.198829242769,141.798829242769,843.201170757231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.8,706.998829242769,NA,355.501170757231,355.501170757231
"119",1999-09-30,NA,NA,NA,NA,9681.9,6328.9,8270.6,12662.4,76.53,76.472,70.765,63.409,0.88,0.47,0.41,209.4,186.7,996.1,44.7,1120.6,679,223.3,1734.5,25.3,666.4,76.523,728.960141929787,1005.53985807021,869,1766,904.2,83.8,187.7,656.7,741.1,223.1,216.4,595.2,35.6,9.7,255,1388,12455.8,9525.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58403780433965,1119.6,109.039858070213,77.6601419297873,114.060141929787,145.960141929787,850.139858070213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,904.2,728.960141929787,NA,362.339858070213,362.339858070213
"120",1999-12-31,NA,NA,NA,NA,9899.4,6459.6,8391.8,12877.6,76.982,76.863,71.636,64.136,1.15,0.61,0.54,211,191.3,1004.3,45.8,1154,690.7,228,1782.3,27.7,679.6,76.975,750.473568029825,1031.82643197018,886.8,1788.9,930,87,192.1,669.8,744.2,227,224,603.7,35.9,9.8,260.2,1416.9,12588.1,9675.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58403780433965,1147.1,111.726431970175,79.5735680298249,115.273568029825,148.473568029825,855.926431970175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,930,750.473568029825,NA,384.226431970175,384.226431970175
"121",2000-03-31,NA,NA,NA,NA,10002.9,6613.6,8520.7,12924.2,77.625,77.389,72.334,64.965,-0.51,0.33,-0.84,213,190.2,1016.9,46.9,1208.8,698.6,239.4,1790.7,24.7,699.5,77.618,733.989944755793,1056.81005524421,857.6,1801.7,976.6,86.1,202.2,689.4,756.8,224.5,232.2,612.4,37.2,10,260.1,1435.5,12720.2,9844.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583123318844413,1170.4,110.910055244207,79.2899447557927,113.589944755793,149.189944755793,867.710055244207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,976.6,733.989944755793,NA,463.510055244208,463.510055244208
"122",2000-06-30,NA,NA,NA,NA,10247.7,6707.5,8603,13160.8,77.973,77.841,72.614,65.649,0.72,-0.06,0.78,216.1,198.3,1042.3,48.1,1230.2,707.3,237.6,1823.1,25,701.9,77.967,753.766645873153,1069.33335412685,884.1,1799.2,986.8,88.4,201.1,691.5,772.9,227.4,243.3,618.9,36.5,10.4,269.4,1452.8,12852.7,10004.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583123318844413,1181.1,115.633354126847,82.6666458731529,111.766645873153,153.766645873153,888.533354126847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,986.8,753.766645873153,NA,441.133354126847,441.133354126847
"123",2000-09-30,NA,NA,NA,NA,10319.8,6815.4,8687.5,13178.4,78.455,78.315,73.134,66.346,-0.31,0.18,-0.49,220.7,204.8,1054.7,49.3,1247.7,711.3,219,1832.3,25.6,715.2,78.45,754.176344300664,1078.22365569934,867,1806.2,1011.1,87.5,185.6,704.2,777.5,239.5,236.6,623.7,33.5,11,277.2,1477.8,12983.4,10167.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583123318844413,1198.3,119.423655699336,85.3763443006642,120.076344300664,157.776344300664,896.923655699336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1011.1,754.176344300664,NA,456.723655699335,456.723655699335
"124",2000-12-31,NA,NA,NA,NA,10439,6912.1,8762.2,13260.5,78.888,78.729,73.463,67.17,0.43,0.38,0.06,226.7,204.8,1065.6,50.6,1258.7,717.1,221.3,1861.2,26.1,721,78.885,760.076344300664,1101.22365569934,868.9,1820.6,1023.9,87,187.6,709.2,786.5,241.1,234.8,630.1,33.7,11.8,279.1,1506.8,13111,10322.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583123318844413,1222.9,119.423655699336,85.3763443006642,121.676344300664,159.676344300664,905.923655699336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1023.9,760.076344300664,NA,461.123655699336,461.123655699336
"125",2001-03-31,NA,NA,NA,NA,10472.9,6986.9,8797.3,13222.7,79.423,79.232,73.589,67.958,1.1,0.58,0.52,233.8,215,1107.8,51.5,1301.9,724.2,185.1,1905.4,29.8,736.1,79.421,780.273866293077,1125.12613370692,887.5,1842.9,1051,87.1,154.9,723.4,817.3,254,250.9,637.1,30.1,12.7,290.4,1559.9,13232.8,10484.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589888993985687,1252.3,126.826133706923,88.1738662930773,127.173866293077,163.573866293077,944.126133706923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,780.273866293077,NA,418.826133706923,418.826133706923
"126",2001-06-30,NA,NA,NA,NA,10597.8,7036.3,8818.1,13300,79.795,79.76,73.975,68.222,1.27,0.9,0.36,240.4,230.1,1139.1,52.5,1308.9,724.1,179,1947,28,736.9,79.794,792.566542483893,1154.43345751611,900.4,1877.7,1049,86.3,148.7,723.4,831,262.2,259.9,637.8,30.4,13.5,308,1617,13348.5,10646.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589888993985687,1280.9,135.733457516107,94.3665424838934,126.466542483893,172.266542483893,966.733457516107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1049,792.566542483893,NA,383.833457516107,383.833457516107
"127",2001-09-30,NA,NA,NA,NA,10596.3,7064.7,8848.3,13244.8,79.842,80.01,74.448,68.403,-0.08,-0.23,0.15,245.8,217.4,1145.2,53.4,1113.6,725.3,159.3,1952.7,26.4,736.1,79.842,804.558132707512,1148.14186729249,905.8,1869,881.7,83.6,130.9,722,849.4,258.5,231.9,641.7,28.3,14.1,295.8,1596.6,13459.8,10769.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589888993985687,1278.4,128.241867292488,89.1581327075116,130.258132707512,167.558132707512,977.641867292488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,881.7,804.558132707512,NA,164.241867292488,164.241867292488
"128",2001-12-31,NA,NA,NA,NA,10660.3,7174.7,8980.6,13280.9,79.892,80.284,74.93,68.542,1.21,0.91,0.3,250.3,246.5,1191.2,54.3,1231.8,737.1,142.4,1992,24.2,738.7,79.891,811.792362982528,1180.20763701747,916.6,1904.3,1002.4,84.1,115.8,724.2,865.2,270.4,229.3,653,26.6,14.5,326,1655.5,13566.7,10891.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589888993985687,1305.2,145.407637017472,101.092362982528,124.992362982528,180.592362982528,1010.60763701747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1002.4,811.792362982528,NA,249.507637017472,249.507637017472
"129",2002-03-31,NA,NA,NA,NA,10789,7209.9,9008.1,13397,80.041,80.503,75.414,68.954,1.29,0.44,0.84,254.1,244.9,1221,55.2,1075.1,744,143.8,2038.9,25.3,746.9,80.038,847.818093437753,1191.08190656225,946.9,1921.6,847.8,84.7,115.5,732,895,277.3,227.4,659.3,28.3,14.9,326,1676.3,13668.3,11003.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585471239535512,1325,143.381906562247,101.518093437753,133.918093437753,182.618093437753,1038.38190656225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,847.8,847.818093437753,NA,37.1819065622467,37.1819065622467
"130",2002-06-30,NA,NA,NA,NA,10893.2,7302.1,9054.3,13478.2,80.651,80.832,76.127,69.579,0.58,0.06,0.51,257.9,243.8,1247.1,56,1051,751.3,150,2073.5,25.3,755.3,80.648,877.662111801242,1195.83788819876,965.3,1924.2,836.6,87.3,119.9,739.9,921,285.7,214.3,664,30.2,15.4,326,1693.6,13765.5,11126.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585471239535512,1338.8,142.737888198758,101.062111801242,142.962111801242,183.262111801242,1063.73788819876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,836.6,877.662111801242,NA,-14.9621118012424,-14.9621118012424
"131",2002-09-30,NA,NA,NA,NA,10992.1,7390.9,9119.9,13538.1,81.045,81.177,76.78,70.071,0.4,0.14,0.26,261.6,251.1,1259.9,56.8,1044.1,768.5,158,2100.4,24.3,758.1,81.041,895.488171752633,1204.91182824737,974.8,1929.8,825.3,88,126.5,742,925.2,294.3,218.8,680.5,31.5,16.1,334.7,1723.7,13860,11251.1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585471239535512,1352.2,147.011828247367,104.088171752633,147.288171752633,187.688171752633,1072.21182824737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,825.3,895.488171752633,NA,-38.8881717526331,-38.8881717526331
"132",2002-12-31,NA,NA,NA,NA,11071.5,7467.7,9172.4,13559,81.42,81.643,78.203,70.655,0.59,0.12,0.47,265.2,260.3,1276.2,57.6,1038.4,776.3,175.5,2142,23.1,760.8,81.416,920.101836348906,1221.89816365109,991.3,1934.7,819.6,87.3,142,743.8,930.8,297.4,218.9,689,33.5,17,345.4,1756.2,13952.6,11391.4,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.585471239535512,1366.9,152.398163651094,107.901836348906,145.001836348906,193.001836348906,1083.19816365109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,819.6,920.101836348906,NA,-58.2018363489062,-58.2018363489062
"133",2003-03-31,NA,NA,NA,NA,11183.5,7555.8,9215.5,13634.3,81.994,82.047,79.075,71.646,0.09,-0.22,0.32,268.9,260.7,1294.6,58.5,1021.3,788.6,196.1,2172.4,23.8,767.1,81.99,936.045864672836,1236.25413532716,1002.2,1926.2,803.5,90.1,161.5,749.1,947.7,299.6,217.9,698.5,34.5,18,347,1782.4,14045.9,11524.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597829441224258,1380,155.854135327164,104.845864672836,143.745864672836,191.145864672836,1103.55413532716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,803.5,936.045864672836,NA,-79.5458646728362,-79.5458646728362
"134",2003-06-30,NA,NA,NA,NA,11312.9,7642.6,9319,13751.5,82.015,82.287,79.637,71.683,0.74,-0.24,0.98,273.4,260.1,1312.6,59.7,1020.8,800,192.6,2199.4,22.8,777.8,82.011,993.304562337571,1206.19543766243,1036.7,1916.7,812.9,90,160.9,758.6,964.3,323.3,207.9,709.9,31.7,19.2,348.3,1784.5,14138,11633.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597829441224258,1374,155.495437662429,104.604562337571,167.804562337571,192.804562337571,1119.79543766243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,812.9,993.304562337571,NA,-135.20456233757,-135.20456233757
"135",2003-09-30,NA,NA,NA,NA,11567.3,7802.6,9455.7,13985.1,82.522,82.738,80.359,72.156,0.2,0.2,0,279,271.7,1335.5,61.1,950.6,813,213.9,2221.2,21.4,787.7,82.517,999.869740819369,1221.33025918063,1036.4,1924.3,716.5,89.6,180.3,767.2,973.7,329.6,234.2,723.4,33.6,20.5,361.8,1813,14230,11773.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597829441224258,1388.5,162.430259180631,109.269740819369,167.169740819369,199.369740819369,1136.13025918063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.5,999.869740819369,NA,-219.969740819369,-219.969740819369
"136",2003-12-31,NA,NA,NA,NA,11769.3,7891.5,9519.8,14145.6,82.901,83.196,80.961,72.713,0.48,-0.06,0.54,285.5,265.7,1341.2,62.7,1021.3,820.9,236.6,2251.8,20.1,800.1,82.895,1030.05671746671,1221.84328253329,1055.7,1921.6,781.6,91.1,200.4,778.2,984.3,334.3,239.7,729.8,36.2,22,357,1815.8,14322.6,11915.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.597829441224258,1397.3,158.843282533285,106.856717466715,175.456717466715,198.156717466715,1143.14328253329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,781.6,1030.05671746671,NA,-163.056717466715,-163.056717466715
"137",2004-03-31,NA,NA,NA,NA,11920.2,8027.7,9604.5,14221.1,83.589,83.824,81.65,73.644,0.34,0.03,0.31,293,283.4,1379.6,64.8,1012.2,847.3,247,2287.3,17.2,813.4,83.583,1031.33503506533,1255.96496493467,1067.2,1922.7,773.2,94.1,209.2,790,1003.6,328,239,753.2,37.8,23.4,376,1844.8,14416.9,12084.8,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592678069635382,1416,167.964964934667,115.435035065333,160.035035065333,208.035035065333,1171.56496493467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773.2,1031.33503506533,NA,-168.435035065333,-168.435035065333
"138",2004-06-30,NA,NA,NA,NA,12109,8133,9664.3,14329.5,84.162,84.515,82.358,74.699,0.21,0.03,0.17,300.4,293,1400.6,66.4,1026.7,859.9,266.8,2321.4,17.2,828,84.155,1043.34532559683,1278.05467440317,1073.6,1924,792.4,94.8,226,803.5,1013.5,332.8,234.3,765.1,40.8,24.5,387.1,1869.3,14514.9,12267.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592678069635382,1437.2,173.654674403167,119.345325596833,159.145325596833,213.445325596833,1187.15467440317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,792.4,1043.34532559683,NA,-140.145325596833,-140.145325596833
"139",2004-09-30,NA,NA,NA,NA,12303.3,8264.3,9771.1,14465,84.586,85.06,83.112,75.913,0.15,-0.18,0.33,308.6,288.3,1409.8,67.7,1064.3,871.3,288.3,2357.2,18.1,843.7,84.579,1059.73091252412,1297.46908747588,1085.5,1916.6,816.6,95.9,244.5,818.4,1024.1,328.4,247.7,775.4,43.9,25.2,385.7,1896.4,14613.4,12430.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592678069635382,1455,170.869087475881,117.430912524119,157.530912524119,214.830912524119,1194.96908747588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,816.6,1059.73091252412,NA,-108.430912524119,-108.430912524119
"140",2004-12-31,NA,NA,NA,NA,12522.4,8425.6,9877.4,14609.9,85.309,85.714,83.92,77.22,-0.03,0.02,-0.05,315.4,294.5,1427.9,68.7,1091.5,893.8,293.6,2389.7,19.8,849.5,85.301,1074.75630849238,1314.84369150762,1083.6,1917,829.7,96.2,249.2,824,1036.9,340,261.8,797.6,44.3,25.5,391,1904.1,14711.7,12609.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.592678069635382,1480.3,174.54369150762,119.95630849238,165.45630849238,216.45630849238,1211.44369150762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,829.7,1074.75630849238,NA,-112.55630849238,-112.55630849238
"141",2005-03-31,NA,NA,NA,NA,12761.3,8523,9935,14771.6,85.795,86.368,85.026,77.909,0.4,0.06,0.33,323.2,301.3,1464.4,70.3,1172.2,915.1,370.6,2426.9,18.5,862.7,85.787,1100.20685628946,1326.69314371054,1095.7,1919.3,902.9,97.2,315.3,837.4,1065.3,341.6,269.4,817.9,55.3,25.3,399.1,1926.1,14809.5,12790.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823908763831,1495.4,172.893143710542,128.406856289458,168.706856289458,226.206856289458,1238.19314371054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902.9,1100.20685628946,NA,-12.7068562894574,-12.7068562894574
"142",2005-06-30,NA,NA,NA,NA,12910,8671.4,10047.8,14839.8,86.31,86.977,85.793,78.9,-0.04,-0.01,-0.03,329.2,310.8,1486,71.2,1196.3,937.3,359,2452.9,20.6,871,86.302,1105.4555291562,1347.4444708438,1094.5,1918.8,925.8,101.4,306.1,846,1076,344.8,270.4,835.9,53,25,410,1953.8,14904.3,12963.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823908763831,1513.9,178.344470843799,132.455529156201,166.455529156201,231.655529156201,1254.3444708438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,925.8,1105.4555291562,NA,-2.15552915620083,-2.15552915620083
"143",2005-09-30,NA,NA,NA,NA,13142.9,8849.2,10145.3,14972.1,87.232,87.794,86.688,80.16,0.25,0.03,0.22,335.1,300.1,1501,72.1,1225.4,952.1,365.2,2495.1,21.6,884.2,87.225,1126.39544497997,1368.70455502003,1102.9,1920,949.5,100.3,311.9,859.8,1091.8,342.5,276,851.8,53.3,24.4,409.1,1979,14996.5,13166,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823908763831,1539,172.204555020026,127.895444979974,170.295444979974,236.895444979974,1264.00455502003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,949.5,1126.39544497997,NA,3.30455502002587,3.30455502002587
"144",2005-12-31,NA,NA,NA,NA,13332.3,8944.9,10175.4,15066.6,87.913,88.489,87.31,81.467,0.05,0.05,0.01,341,305.4,1512.3,73,1255.7,965.3,402.9,2529.1,25.1,894.1,87.907,1133.15417826353,1395.94582173647,1103.3,1922.1,970.5,98.7,344.7,870.4,1104.4,345.1,285.2,866.6,58.2,23.7,407.9,2025.5,15085.5,13349,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.573823908763831,1565.8,175.245821736474,130.154178263526,169.854178263526,232.654178263526,1279.64582173647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,970.5,1133.15417826353,NA,46.7458217364742,46.7458217364742
"145",2006-03-31,NA,NA,NA,NA,13603.9,9090.7,10288.9,15267,88.359,89.101,88.045,82.046,0.96,0.21,0.75,389.6,291.3,1566.7,74.4,1320.3,981.8,416.9,2580.7,26.6,917.9,88.354,1171.37834061563,1409.32165938437,1131.9,1930.8,1025.4,99.1,357.2,895.1,1172.7,340,294.9,882.7,59.6,22.8,394,2009.1,15168.4,13515.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296204513,1584.1,165.221659384375,126.078340615625,174.778340615625,228.778340615625,1337.92165938437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1025.4,1171.37834061563,NA,32.721659384375,32.721659384375
"146",2006-06-30,NA,NA,NA,NA,13749.8,9210.2,10341,15302.7,89.069,89.845,88.657,83.29,-0.03,0.18,-0.2,395.6,294.9,1583.2,74.9,1351,991.7,427.6,2610.9,28.9,922.7,89.065,1170.83646634929,1440.06353365071,1124.1,1938.2,1041,99.5,367.3,900.8,1184,341.5,310.1,892.2,60.3,21.9,399.2,2043.2,15246.9,13698.6,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296204513,1614.3,167.263533650711,127.636466349289,174.236466349289,231.936466349289,1351.26353365071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1041,1170.83646634929,NA,53.7635336507105,53.7635336507105
"147",2006-09-30,NA,NA,NA,NA,13867.5,9333,10403.8,15326.4,89.711,90.505,89.315,84.124,-0.11,0.15,-0.26,402.1,308.7,1608.5,75.5,1358.5,1004.1,446.6,2630.7,30.7,927.2,89.708,1167.70928166167,1462.89071833833,1113.9,1944.5,1060.7,100.2,384.8,906.2,1194.1,347.9,297.7,903.9,61.8,21,414.4,2079.3,15322.8,13867.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296204513,1635.7,175.090718338333,133.609281661667,172.809281661667,239.309281661667,1369.19071833833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.7,1167.70928166167,NA,90.0907183383333,90.0907183383333
"148",2006-12-31,NA,NA,NA,NA,14037.2,9407.5,10504.5,15456.9,89.559,90.845,89.78,85.008,0.64,0.21,0.43,409.1,301.4,1613.8,76.3,1397.3,1010.5,409.8,2674.7,30,940.8,89.557,1178.34974892396,1496.35025107604,1130.2,1952.9,1095.6,98.1,354.6,920.6,1205.6,334.7,301.7,912.4,55.2,20.2,408.1,2094.9,15396.9,13987.3,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.567187296204513,1660.1,170.95025107604,130.44974892396,163.74974892396,237.14974892396,1376.55025107604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1095.6,1178.34974892396,NA,84.9502510760399,84.9502510760399
