date,fim_bars,fim_bars_ma,state_local_cont,federal_cont,taxes_transfers_cont,subsidies_cont,recession,state_health_outlays,state_social_benefits,state_noncorp_taxes,state_corporate_taxes,state_subsidies,federal_health_outlays,federal_social_benefits,federal_noncorp_taxes,federal_corporate_taxes,federal_subsidies,health_outlays,social_benefits,noncorp_taxes,corporate_taxes,subsidies,federal_nom,federal_cgrants,federal_igrants,pi_federal,state_local_nom,pi_state_local,pi_state_local_c,pi_state_local_i,gdp,gdppot,gdppoth,pi_gdp,pce,pi_pce,federal_cgrants_cont,federal_igrants_cont,federal_cont_0,state_local_cont_0,purchases_cont,subsidies_net,health_outlays_net,social_benefits_net,noncorp_taxes_net,corporate_taxes_net,state_subsidies_net,state_health_outlays_net,state_social_benefits_net,state_noncorp_taxes_net,state_corporate_taxes_net,federal_subsidies_net,federal_health_outlays_net,federal_social_benefits_net,federal_noncorp_taxes_net,federal_corporate_taxes_net,health_outlays_net_xmpc,state_health_outlays_net_xmpc,federal_health_outlays_net_xmpc,social_benefits_net_xmpc,state_social_benefits_net_xmpc,federal_social_benefits_net_xmpc,noncorp_taxes_net_xmpc,state_noncorp_taxes_net_xmpc,federal_noncorp_taxes_net_xmpc,corporate_taxes_net_xmpc,state_corporate_taxes_net_xmpc,federal_corporate_taxes_net_xmpc,subsidies_net_xmpc,state_subsidies_net_xmpc,federal_subsidies_net_xmpc,transfers_net_taxes,state_transfers_net_taxes,federal_transfers_net_taxes,state_taxes_transfers_cont,federal_taxes_transfers_cont,health_cont,social_benefits_cont,noncorp_cont,corporate_cont,state_subsidies_cont,federal_subsidies_cont
6/30/1990,-0.177769271,0.268870324,-0.12930442,-0.32202017,0.297260817,-0.023705498,0,29.63706985,70.532,501.2,22.1,0.4,147.1629301,320.268,921.8,94.7,26.6,176.8,390.7,1422.9,116.8,27,563.9,62.53706985,20.184,0.017171269,666.8,0.010320388,0.010659079,0.008824574,5960,0.018213052,0.007026335,0.011186716,3783.4,0.009082157,0.005065072,-0.109249259,-0.217835983,-0.233488607,-0.45132459,-0.536540134,3.14705871,-0.806601983,-5.240485564,2.487794645,-0.006443397,1.107564041,1.184627635,-5.025250735,0.35527827,-0.631707587,2.039494669,-1.992840468,-0.318456527,2.132516375,2.098415029,0.441216671,1.657198359,1.538659004,1.167653925,0.416435756,0.396673215,-0.734524504,1.125563786,0.678599936,0.257271746,0.421095513,-0.348038189,0.00067043,-0.352805558,4.364308995,1.132288268,3.267487855,0.07712216,0.222554386,0.142926765,0.10480079,0.027018115,0.046220644,4.57E-05,-0.024030212
9/30/1990,-0.171300144,0.175811128,0.108960965,-0.535963081,0.281224233,-0.025522261,1,31.57633758,73.128,509.5,23,0.4,152.0236624,321.472,934.5,97,26.6,183.6,394.5,1444.1,119.9,26.9,562.2,62.17633758,20.508,0.001361684,680.3,0.013599442,0.014559435,0.009711077,6015.1,0.015417357,0.006765556,0.0086518,3846.7,0.012705531,-0.113713741,-0.000574789,-0.421674551,-0.005327565,-0.427002117,-0.62571934,3.357511879,-3.807353557,-6.505409204,0.825777078,-0.007788435,1.362201773,1.222665316,-1.458908633,0.469688985,-0.517930905,1.995310106,-5.031965981,-5.248447681,0.456088094,2.18254652,0.601888238,1.580658282,0.897462417,1.110010423,-0.190359704,0.759101541,0.308790134,0.46878077,0.731412285,0.237080149,0.487432791,-0.380281686,0.000350116,-0.376299375,4.190241076,2.25811906,1.970212763,0.151551615,0.132229045,0.146479632,0.060232377,0.050946412,0.049088073,2.35E-05,-0.025254992
12/31/1990,0.47112569,0.270954267,0.300004267,-0.265447946,0.460978661,-0.024409292,1,34.02150124,77.148,517.8,23.4,0.4,157.6784988,327.952,936.6,95.4,26.6,191.7,405.1,1454.4,118.8,27,569.7,62.12150124,21.188,0.011907252,698.8,0.015744207,0.018926922,0.002661381,6004.7,0.01413939,0.006499243,0.007640147,3867.9,0.013221324,-0.108775725,0.032726567,-0.189398788,0.223955109,0.034556321,-0.430483239,4.479303989,2.820236512,-18.1784701,-3.464495924,-0.007888227,1.822460392,2.577874412,-1.747628636,-0.05357303,-0.524567069,2.656843596,0.140390043,-16.3288694,-3.512894951,2.601471885,0.860744695,1.74072719,1.437096775,1.355402278,0.103439086,2.662447447,0.270176675,2.398418122,0.598126577,0.184900322,0.413115626,-0.367060825,0.000249623,-0.368345968,6.93208186,2.671473594,4.287354057,0.177651151,0.285106087,0.172996086,0.095565944,0.177050918,0.039775005,1.66E-05,-0.024494753
3/31/1991,0.835717603,0.23944347,-0.350911175,0.329564171,0.878920433,-0.021855826,1,32.65351515,81.624,516.5,23.8,0.4,163.9464849,344.276,931.3,91.5,26.7,196.6,425.9,1447.8,115.3,27.1,581.4,64.55351515,21.552,0.008958875,702.8,0.004203773,0.004755614,0.001977008,6035.2,0.016012082,0.006290097,0.009721985,3873.6,0.005253615,0.116298084,0.012579252,0.200686836,-0.222033839,-0.021347003,-0.211680211,2.687070502,16.12364246,-23.38917404,-4.871392929,-0.004617485,-1.760720487,3.585425744,-7.277333825,0.12987715,-0.207062726,4.447790989,12.53821672,-16.11184021,-5.001270079,3.075962643,0.569588787,2.506373856,3.224232773,1.928383449,1.27210507,6.610617181,1.35850604,5.246141665,0.611415418,0.161306894,0.446664561,-0.328094202,0.000304143,-0.325677305,13.19413381,4.018089313,9.145607848,0.267662952,0.60922996,0.204903668,0.214780607,0.440362861,0.040729123,2.03E-05,-0.021694826
6/30/1991,0.772807313,0.477087616,0.02584482,-0.199652516,0.965961185,-0.019346176,0,36.32069606,86.068,526.1,23.4,0.4,172.4793039,348.632,941,87.5,26.8,208.8,434.7,1467.2,110.9,27.2,586.6,63.72069606,21.612,0.004934856,709.9,0.006051107,0.006270353,0.005152002,6126.9,0.01327635,0.006074262,0.007202088,3926.9,0.005472821,-0.10801348,-0.012059149,-0.079579887,-0.09422781,-0.173807697,-0.212925939,9.929843554,3.882097505,2.68213376,-5.731378628,-0.004618833,3.290128075,3.501480927,3.635931819,-0.674820567,-0.208307106,6.639715479,0.380616578,-1.053798059,-5.056558061,4.602089233,1.060665694,3.541423538,4.279190158,2.44967544,1.806132906,5.008061744,1.009033752,4.005176839,0.976976328,0.228890264,0.744705822,-0.291895098,0.000367642,-0.2926769,14.57442236,4.748632793,9.804762204,0.314729109,0.649838428,0.305016519,0.283615466,0.331923498,0.064751878,2.44E-05,-0.019397992
9/30/1991,0.138630226,0.554570208,-0.104737678,-0.639117063,0.898725053,-0.016240087,0,38.38836189,85.564,537.3,23.7,0.4,178.9116381,350.836,949.6,88.2,27.1,217.3,436.5,1487.1,111.9,27.5,586.3,66.98836189,21.056,0.012845783,719.9,0.008223392,0.00952783,0.002653677,6205.9,0.013623991,0.005955023,0.007668969,3973.3,0.006792291,0.148922797,-0.048445459,-0.7395944,-0.00426034,-0.743854741,-0.046726924,5.838360967,-3.741257125,1.197141813,-0.413677054,-0.005098925,1.604674539,-1.601135768,4.493638432,0.001712867,-0.041627999,4.233686428,-2.240121357,-3.395221888,-0.415389921,5.160280277,1.115222067,4.045058211,4.294061855,1.814320196,2.434297946,3.320879219,-0.232583213,3.571539451,1.239528437,0.281806494,0.9577426,-0.248753468,-0.002891442,-0.249571848,13.76599632,2.975874102,10.75906636,0.194282531,0.702415013,0.33689339,0.280341566,0.216806491,0.080923693,-0.00018877,-0.016293515
12/31/1991,-0.099452533,0.411925652,0.344153803,-1.461164904,1.030283705,-0.012725137,0,43.88913326,86.808,549,23.6,0.4,191.1108667,360.492,961.8,89.5,27.7,235,447.3,1510.8,113.1,28.1,577.4,64.28913326,20.612,0.010116092,731.4,0.008723546,0.011389204,-0.002501631,6264.5,0.011719594,0.005909511,0.005810083,4000,0.007249025,-0.248669247,-0.033242966,-1.179252692,0.062241591,-1.117011101,0.238140261,14.84065014,5.056299054,4.131941174,-0.272440174,-0.005263414,4.995636728,0.118103029,4.629918629,-0.411857302,0.243403675,9.845013407,5.039511878,-0.295345747,0.139417128,7.491583161,1.829186742,5.662396418,4.797175927,1.260871635,3.536600359,2.526335298,-1.100062146,3.626250833,1.366927055,0.309164661,1.057783051,-0.197427326,-0.002823885,-0.194729559,15.98459411,2.296337007,13.6883011,0.148009927,0.882276614,0.482868442,0.309200981,0.162834419,0.088105,-0.000182013,-0.012551253
3/31/1992,1.333350536,0.536333885,0.141079354,0.102928558,1.09895613,-0.009613505,0,39.62571123,87.304,553,25.2,0.4,195.8742888,387.696,964.8,99.8,28.2,235.5,475,1517.8,125,28.6,580.3,67.52571123,21.388,0.001461527,746.1,0.007135655,0.009430062,-0.002616945,6363.1,0.009911679,0.005895192,0.004016487,4100.4,0.006274569,0.143751659,0.045234497,-0.086057598,0.33006551,0.244007911,0.158029712,-2.35989387,22.25646584,-11.38607514,10.52360001,-0.004867904,-4.797542302,-0.560432626,-2.681198871,1.312793637,0.162897616,2.437648432,22.81689846,-8.704876273,9.210806377,6.356016177,1.145901834,5.210114343,6.177061186,0.328053502,5.849303752,3.836551876,0.208926724,3.627424668,0.991956972,0.233935769,0.75804186,-0.150559513,-0.002719424,-0.148186207,17.2110267,1.914098405,15.29669842,0.12221875,0.976722702,0.405843478,0.394416869,0.244970987,0.063338301,-0.00017364,-0.009461966
6/30/1992,0.246709792,0.404809505,-0.233020772,-0.428159941,0.914138668,-0.006248164,0,42.22351871,88.616,568.1,24.7,0.4,204.1764813,394.084,978.4,102,28.8,246.4,482.7,1546.5,126.8,29.2,580.9,65.82351871,22.8,0.003648485,753.9,0.01193685,0.013613137,0.004737437,6470.8,0.01191507,0.005951898,0.005963172,4155.7,0.006656149,-0.190054247,0.074389936,-0.31249563,-0.348685083,-0.661180713,0.239409851,7.930804892,1.711177595,9.563506009,0.223994104,-0.005043219,2.09820464,0.21126705,8.127749916,-0.817722789,0.24445307,5.832600252,1.499910545,1.435756093,0.941716893,5.906232478,0.877719061,5.028513417,5.688604206,-0.412244621,6.101144894,2.622418491,-0.790123193,3.418305801,0.42402845,0.121543522,0.302505585,-0.099394228,-0.002604351,-0.096912451,14.5418894,-0.205709582,14.75355725,-0.012931406,0.927444626,0.371280192,0.357599548,0.164851628,0.026655464,-0.000163716,-0.006092153
9/30/1992,0.896222158,0.594207488,-0.326228875,0.355941006,0.868842187,-0.00233216,0,44.12613827,90.56,574.2,23.2,0.4,210.9738617,395.64,989.2,98.9,30,255.1,486.2,1563.4,122.1,30.4,594.2,68.52613827,22.288,0.008724533,759.8,0.00738204,0.008543062,0.00203112,6566.6,0.010838779,0.006057796,0.004780983,4227,0.006373325,0.107655297,-0.043050459,0.291336169,-0.261624037,0.029712132,0.837011279,5.636971887,-2.500501908,-2.324727988,-6.27626609,-0.004972448,1.377733908,0.842403818,-0.962119606,-1.807048679,0.841983727,4.25923798,-3.342905726,-1.362608383,-4.3679743,5.860919935,0.826657419,5.034262516,5.96777413,0.137551786,5.853018411,1.827896789,-0.92307529,2.74461937,0.436396558,0.124202967,0.312217889,-0.037727357,-0.002582583,-0.035487348,14.05526006,0.162754299,13.90863084,0.010060846,0.859778132,0.362299557,0.368904873,0.112993558,0.026976359,-0.000159645,-0.002193692
12/31/1992,-0.05308726,0.605798806,-0.378541637,-0.132115652,0.455662969,0.00190706,0,44.19931594,87.62,578.9,24.4,0.4,214.3006841,399.98,1006.5,107.2,31.8,258.5,487.5,1585.3,131.6,32.2,598.4,69.89931594,23.064,0.006273855,764.4,0.00681801,0.007326007,0.004560756,6680.8,0.01315249,0.00611149,0.007041001,4307.2,0.006970708,0.027555076,0.032780251,-0.19245098,-0.31820631,-0.51065729,1.402301187,0.062731343,-5.060564568,1.447291968,7.902663649,-0.005232879,-0.504089193,-4.124723832,-2.811797974,0.896493011,1.407534066,0.566820536,-0.835840736,4.359089941,7.006170638,2.535888207,-0.410780913,2.94666912,3.691479816,-0.817084258,4.531064073,1.137323908,-0.202852256,1.327941778,0.084391949,0.059311003,0.025105244,0.031307253,-0.002549513,0.03373853,7.480391132,-1.373955937,8.864518746,-0.083693597,0.539976167,0.154471916,0.224863998,0.069279317,0.005140679,-0.000155302,0.00205516
3/31/1993,-1.113524215,-0.005919882,-0.030376379,-1.489621609,0.395290429,0.011183343,0,46.328,85.128,578,24.8,0.4,221.472,413.572,1004.6,111.5,35.1,267.8,498.7,1582.6,136.4,35.5,580.3,70.728,21.784,0.002506918,771.5,0.005833912,0.005454545,0.007440637,6729.5,0.01213059,0.006183904,0.005946686,4349.5,0.005950365,0.00090794,-0.095451827,-1.395077722,-0.124920266,-1.519997987,2.909276556,6.163291603,5.284544126,-21.93645579,3.203130271,-0.004853707,1.592357693,-3.555204602,-7.924528011,0.10392385,2.914130263,4.57093391,8.738535302,-14.1131412,2.999206421,4.453604938,1.026946586,3.426658352,-0.12720257,-1.490907952,1.363432362,2.226864481,0.253723899,1.973051807,-0.137910299,0.016508487,-0.151061154,0.186784196,-0.002420206,0.185786165,6.602140747,-0.196149187,6.797867533,-0.011744054,0.407009192,0.266650996,-0.007616008,0.133329211,-0.008257113,-0.000144905,0.011123588
6/30/1993,-0.383681726,-0.163517761,0.118632652,-0.618462219,0.100718344,0.015429498,0,43.969,86.708,585.2,26.8,0.4,225.531,415.492,1032.5,121.9,37.2,269.5,502.2,1617.5,148.7,37.6,576.7,70.569,22.472,0.004400494,782.3,0.005893323,0.005914708,0.005829861,6808.9,0.012191249,0.00629435,0.005896899,4418.6,0.00672045,-0.060778496,0.025195702,-0.582879425,0.083049857,-0.499829567,1.63797461,-1.785363364,-2.990480619,14.30277797,10.52478132,-0.00520592,-2.961949641,0.47207613,-0.322554237,1.677232967,1.64318053,1.176586277,-3.462556749,14.8253322,8.948849832,2.267467081,-0.111588128,2.379055208,-1.185075668,-1.43222591,0.246877221,0.758296669,0.341878438,0.392329455,-0.405809855,-0.02755667,-0.378272269,0.259582014,-0.002383797,0.261900733,1.694460241,-1.231876066,2.901890349,-0.073222442,0.172487724,0.134777745,-0.070440637,0.045072987,-0.024121249,-0.000141692,0.015567322
9/30/1993,-0.35877735,-0.477267638,-0.219622713,-0.169161565,0.015696479,0.01431045,0,49.949,87.18,597.3,25.2,0.4,232.751,416.42,1047.8,115.5,37.3,282.7,503.6,1645.1,140.7,37.7,578.7,71.949,24.884,0.007242745,788.7,0.002855236,0.003258305,0.001013423,6882.1,0.011352278,0.006333658,0.00501862,4487.2,0.004348585,0.041305043,0.131997614,-0.342464223,-0.046320055,-0.388784278,-0.301652328,10.32113557,-3.964622322,10.32147231,-9.588449501,-0.004272897,5.510312467,-0.454235907,5.848751527,-1.886284106,-0.297379431,4.810823104,-3.510386416,4.270584334,-7.702165394,3.32140391,0.818242048,2.503161861,-1.514502761,-1.723969848,0.209194065,-1.724638847,-0.56582512,-1.17064245,-0.058668969,0.050975766,-0.106330486,0.24359605,-0.002254881,0.242485853,0.267189383,-1.422832033,1.677868844,-0.083586602,0.098569158,0.195121321,-0.088971949,-0.101316738,-0.003446605,-0.000132467,0.014245229
12/31/1993,-0.311508384,-0.541872919,-0.311357479,0.085330982,-0.093718979,0.008237091,0,47.822,87.84,607.4,30.8,0.4,239.778,415.86,1073.4,141,35.7,287.6,503.7,1680.8,171.9,36,584.9,77.322,24.764,0.00895623,796.5,0.005028656,0.00511423,0.004671237,7013.7,0.012268003,0.006391525,0.005876478,4552.7,0.005763355,0.264173576,-0.022974718,-0.155867876,-0.070158621,-0.226026497,-2.158238968,1.463815484,-6.021197461,15.70400726,29.48980841,-0.004861952,-2.73412409,-0.39966242,2.839890303,5.293697029,-2.053377016,4.197939575,-5.621535041,12.86411696,24.09611138,3.636647841,0.316484196,3.320163645,-1.730645162,-0.88583103,-0.867587153,-2.50303657,-0.648170093,-1.842537298,-1.15714578,-0.127266569,-1.026630697,0.141721213,-0.002156463,0.148717676,-1.612458458,-1.346939959,-0.267873827,-0.078286567,-0.015569307,0.211368497,-0.100588202,-0.145480976,-0.067255389,-0.000125338,0.008643738
3/31/1994,-1.680439215,-0.683601669,-0.016327333,-1.475766917,-0.189467857,0.001122892,0,52.598,88.808,617.5,27.1,0.4,240.902,423.092,1088,122.4,33.2,293.5,511.8,1705.6,149.5,33.6,567,78.398,23.632,0.004597445,806.3,0.008185865,0.008375116,0.007301335,7115.7,0.011531869,0.006409198,0.005122671,4621.2,0.003585055,-0.003829804,-0.083923044,-1.388014069,-0.104080181,-1.49209425,-2.759793117,3.025652768,3.065894642,8.001659151,-24.11801213,-0.003997701,4.298054821,0.090104795,4.029490581,-4.007823,-2.856794841,-1.272402054,3.075789847,3.87216857,-20.00918971,2.930679103,0.92526605,2.005413053,-2.229841296,-0.065636415,-2.141704881,-3.527111838,-0.941655803,-2.573255043,-0.515591806,0.010656769,-0.52636671,0.019689067,-0.002123245,0.021103941,-3.32217677,-0.073492644,-3.214809639,-0.004191377,-0.183344576,0.16714026,-0.127170612,-0.201155558,-0.029404839,-0.000121091,0.001203584
6/30/1994,-0.398660958,-0.687346477,0.264603563,-0.372574849,-0.288926633,-0.001763039,0,50.845,88.896,622.3,28.7,0.3,248.455,421.904,1127.5,129.3,32,299.3,510.8,1749.8,158,32.4,569.4,78.645,23.952,0.00837688,820,0.005546737,0.005819414,0.004335006,7246.9,0.011174269,0.006406978,0.00476729,4683.2,0.005580741,-0.039997453,0.00371828,-0.336295676,0.22832439,-0.107971286,-1.602787379,2.28160429,-7.135314903,23.75374541,6.707835916,-0.104795088,-2.383530077,-0.976605404,-2.602416868,1.275132798,-1.597992292,4.665134367,-6.259908271,26.45736105,5.432703118,3.845746826,1.055410452,2.790336373,-3.16242901,-0.391589761,-2.771108973,-4.861510491,0.028692634,-4.890145985,-0.930232291,-0.054341676,-0.876008749,-0.031363136,-0.006973876,-0.029491036,-5.139788103,0.631197773,-5.77641837,0.035481978,-0.324713991,0.216183753,-0.177771913,-0.273283612,-0.052291822,-0.000392028,-0.001657801
9/30/1994,0.429174136,-0.490358605,0.226282518,0.576851727,-0.370912301,-0.003047808,0,48.222,88.764,635.7,31.4,0.3,255.078,421.636,1123.7,142.4,31.6,303.3,510.3,1759.5,173.8,31.9,586.5,79.322,25.152,0.005747578,836.9,0.008745985,0.008751854,0.008754915,7331.1,0.011810092,0.006481242,0.00532885,4752.8,0.00717618,-0.028757499,0.046092182,0.559517045,0.2436172,0.803134246,-0.942500473,-0.087666407,-7.476211162,-14.19775703,13.64212732,-0.004097227,-3.317411622,-1.346090187,4.900986284,2.308031988,-0.837037504,3.229745215,-6.030120975,-19.19874331,11.33409533,1.50376638,-0.930827468,2.434593848,-3.952536499,-0.592256974,-3.338049249,-2.817163778,-0.375383461,-2.435723176,-1.398759104,-0.13121898,-1.267658257,-0.055217893,-0.006272439,-0.048478929,-6.719910893,-2.035959322,-4.655315764,-0.112376841,-0.256954878,0.083001911,-0.218164263,-0.155496214,-0.077205928,-0.000346214,-0.002675844
12/31/1994,-1.30607098,-0.738999254,-0.314905863,-0.869661161,-0.118863749,-0.002640208,0,57.971,88.46,639.7,32.7,0.3,261.429,425.94,1141.6,150.9,31.9,319.4,514.4,1781.1,183.6,32.2,575.8,82.971,26.476,0.008212975,847.1,0.008490278,0.00853072,0.008332467,7455.3,0.012109297,0.006525239,0.005584059,4826.7,0.004688651,0.133935222,0.05185028,-1.055446663,-0.129120361,-1.184567024,-0.057723084,12.69882723,-1.622447953,1.869160938,7.851025957,-0.003364167,9.208243807,-1.299389712,-3.128669731,0.947883861,-0.054358917,3.490583423,-0.42417963,5.298952058,6.903142096,4.031644023,1.756205309,2.275438714,-2.96281786,-0.794695614,-2.168644282,-1.529400848,-0.324795984,-1.222610364,-1.669541308,-0.176543686,-1.493115756,-0.048389075,-0.005972978,-0.042396388,-2.178505068,0.454197047,-2.651328076,0.024781932,-0.144661951,0.219974848,-0.161657479,-0.083447278,-0.091093632,-0.000325898,-0.002313235
3/31/1995,-0.376823463,-0.413095316,0.20539813,-0.428522642,-0.154846082,0.001147132,0,57.282,88.044,649.7,32.5,0.3,270.918,441.756,1158.5,155.3,33.6,328.2,529.7,1808.1,187.8,34,579.1,80.382,27.744,0.008424835,858.5,0.005582806,0.004607217,0.009981617,7522.3,0.012214783,0.006520793,0.00569399,4862.4,0.004892354,-0.188445915,0.044590141,-0.284666868,0.061542355,-0.223124513,1.432496672,5.154640903,9.429077272,6.672044186,2.104546243,-0.003423944,-1.350631535,-1.425606968,2.699009975,-0.573209901,1.335920616,6.505272438,10.95468424,3.870751582,2.677756144,4.510666354,0.485250879,4.025415475,-1.531101768,-1.135730761,-0.395893043,-4.498098919,-0.830089685,-3.685813625,-1.388906182,-0.113676901,-1.275347415,0.021380525,-0.005696816,0.022476245,-2.88605999,-1.599943284,-1.309162364,-0.085841926,-0.070240627,0.242011259,-0.082148365,-0.241336977,-0.07451913,-0.000305652,0.00120592
6/30/1995,-0.324390962,-0.394527817,0.135978375,-0.375926001,-0.085230679,0.000787343,0,58.016,89.056,644,31.3,0.3,274.084,444.444,1189.1,153.1,34.3,332.1,533.5,1833.1,184.4,34.6,581,80.316,28.028,0.006665131,871.9,0.007591614,0.007703194,0.007144315,7581,0.011468156,0.006563173,0.004904983,4933.6,0.0058226,-0.06448874,-0.005120803,-0.306316458,0.066368832,-0.239947626,0.178883718,-0.165010697,-2.760743956,2.605283845,-5.726048169,-0.003715732,0.024518151,-0.078492998,-13.74703672,-1.602537622,0.283838027,-0.189528849,-2.783489536,16.25108198,-4.123510546,3.960177982,1.02706173,2.933116251,-0.546823305,-0.93365547,0.386301172,-3.840416646,0.612481283,-4.428486407,-1.19057144,-0.087516407,-1.106506501,0.014806574,-0.005429216,0.021191636,-1.602826836,0.612941921,-2.194383848,0.032593325,-0.116686856,0.210583358,-0.029077453,-0.204215022,-0.063308905,-0.0002887,0.00112687
9/30/1995,-0.699448697,-0.676683526,-0.200885694,-0.509565527,0.011421078,-0.000418554,0,58.842,89.284,657.7,31.9,0.3,277.058,445.516,1191.5,159.1,34.8,335.9,534.8,1849.2,191,35.1,579.3,81.942,26.448,0.005171704,876.3,0.004119283,0.003786599,0.005522902,7683.1,0.011062382,0.006585769,0.004476613,4998.7,0.004073149,0.041837903,-0.10127328,-0.45013015,-0.260321071,-0.710451221,0.131201422,0.260173189,-4.386532983,-3.438863377,4.634495441,-0.003197676,0.207612188,-0.72124064,6.83565653,0.266375853,0.134399098,0.052561001,-3.665292343,-10.27451991,4.368119588,4.038441891,1.820192088,2.218249803,0.148354285,-0.793064322,0.918387615,-2.408142051,0.30506819,-2.707063863,-1.554263491,-0.156630558,-1.39770963,-0.007932648,-0.005362021,-0.00228596,0.216457986,1.170203377,-0.970422036,0.061744011,-0.051202851,0.213082279,0.00782769,-0.127061973,-0.082008363,-0.000282919,-0.000120615
12/31/1995,-1.578665876,-0.74483225,0.103685086,-1.410614814,-0.268963881,-0.002772267,0,48.519,89.868,664.9,30.9,0.3,278.681,447.532,1212,156.2,35.2,327.2,537.4,1876.9,187.1,35.5,567.3,79.519,26.816,0.013811316,884.3,0.003821879,0.003400397,0.005761317,7772.6,0.011420899,0.006700447,0.004720452,5055.7,0.00440394,-0.169238113,0.001999779,-1.24337648,-0.063553247,-1.306929728,0.010236008,-12.42996368,-3.338626298,7.165767109,-6.020937964,-0.003331316,-10.97640435,-0.407444111,-0.10335549,-1.354229953,0.013567324,-1.453559321,-2.931182187,7.269122599,-4.66670801,-1.615536063,-2.721353749,1.105817686,-0.237785842,-0.592376561,0.354312039,-2.169476638,-0.336957936,-1.832446639,-1.090143437,-0.081606459,-1.008613675,-0.053249014,-0.005295662,-0.04789141,-5.166190994,-3.737590367,-1.428821999,-0.19458762,-0.074387786,-0.084108553,-0.012379682,-0.112947984,-0.056755395,-0.000275704,-0.002493338
3/31/1996,-0.356208491,-0.739678506,-0.578398543,0.563493858,-0.332644426,-0.008659379,0,56.761,89.176,676.1,31.9,0.3,284.139,463.124,1241.9,162.4,35.2,340.9,552.3,1918,194.3,35.5,579.8,82.561,29.136,0.00235037,891.5,0.00998987,0.011031488,0.0053609,7868.5,0.011368019,0.006766474,0.004601545,5130.6,0.00556032,0.083715815,0.102657661,0.377120382,-0.392025067,-0.014904685,-0.437601168,9.666673174,8.275581185,17.96384132,4.89365694,-0.003698038,7.643916307,-1.799784276,3.003915017,0.619102082,-0.43390313,2.022756867,10.07536546,14.95992631,4.274554859,-0.600328802,-0.697580484,0.097251682,-0.497322462,-0.676566455,0.156465314,-4.05136985,-0.045518912,-4.011778876,-1.146494326,-0.098779067,-1.05112529,-0.16826473,-0.005260951,-0.162722363,-6.46378017,-1.523705869,-4.971909533,-0.078414218,-0.25586854,-0.03089462,-0.025593622,-0.208494962,-0.059001844,-0.000270743,-0.008374153
