"","date","cpiu_g.x","pcw_g","gftfp_g","gfrpt_g","gfrpri_g","gfrcp_g","gfrs_g","gfcexp_g","gfsubs_g","gfintpmt_g","yptmr_g","yptmd_g","gfrptb_g","gsrpt_gdp","gsrpri_gdp","gsrcp_gdp","gsrs_gdp","jgf_g","jgs_g","jc_g","gf_gdp","gf_gdpalt","gdp_g","gdph_g","gdppothq_g","gdppotq_g","dc_g","jgdp_g","c_g","ch_g","gh_g","gfh_g","gsh_g","g_g","gf_g","gs_g","cpiu_g.y","gfb_g","gfhb_g","cpiu_g.1","gsrpt_g","gsrpri_g","gsrcp_g","gsrs_g","gdp","c","ch","gdph","jc","jgdp","jgf","jgs","ptgh","ptgsh","ptgfh","yptmr","yptmd","gtfp","ypog","yptx","ytpi","yctlg","g","gfrcf","grcsi","dc","gf","gs","gfh","gsh","gfrpt","gfrpri","gfrcp","gfrs","gftfp","gfeg","gsrpt","gsrpri","gsrcp","gsrs","gstfp","gset","pcw","gdppothq","gdppotq","recessq","fshare","gstfp_g","gstfpnet_g","gftfpnet_g","yfptmd_g","ysptmd_g","gfeg_g","gfsave","gssave","gfrptsave","yfptmd","ysptmd","gfegnet","gstfpnet","gftfpnet","yptxb","deficit","deficitb"
"194",2018-06-30,0.0165545106429801,0.0212103689991558,NA,0.00485133020344297,0.0198555956678701,-0.0805991440798859,0.0107941403238243,0.0119212962962962,0.0238095238095237,0.0246376811594202,0.000604422953850436,0.00936231504517471,0.00485133020344297,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00478777096424143,0.0101101958609915,0.00492825077801196,6.43249069174995,6.43249069174995,0.0185120502968914,0.0102597686094739,0.00495318963640323,0.0124937779990044,0.00558139534883706,0.00823421774931377,0.014327485380117,0.00935313998270848,0.00634517766497456,0.00906842539159114,0.00464396284829727,0.0144634075788255,0.0138996138996139,0.0148011100832564,0.0041131806191419,0.0138996138996139,0.00906842539159114,0.0041131806191419,0.0185120502968914,0.0185120502968914,0.0185120502968914,0.0185120502968914,20411.9,13875.6,12842,18511.6,108.052,110.172,107.274,112.686,0.43,0.2,0.24,724.5,602.6,2905.4,111.3,2035.3,1413.4,221.6,3506.6,80.9333333333333,1357.8,108.049,1510.1603771252,1996.3396228748,1224,1946.6,1599.2,152,158.1,1336.2,2165.9,576.6,436.1,1261.4,63.6,21.6,739.6,2950.7,244.646666666667,18462.7,20340.8,-1,0.629670798,0.0148011100832564,0.0148011100832564,NA,0.00936231504517471,0.00936231504517471,0.0138996138996139,1313,2193.5,1599.2,379.4396228748,223.1603771252,197.1603771252,360.1603771252,2545.3396228748,NA,-430.5603771252,-233.4
"195",2018-09-30,0.0199504733802596,0.020727631145778,NA,0.00482790842547898,0.0194690265486726,-0.0876648564778898,0.0106788710907704,0.0117808532540318,0.0232558139534884,0.0240452616690241,0.000604057847422013,0.00927547512486204,0.00482790842547898,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00392524459546539,0.00713354440432834,0.00369568428360045,6.43756050338819,6.43756050338819,0.0121497158534196,0.00864304235090763,0.00509126360829759,0.00938990216803504,0.00370027752081414,0.00362976406533577,0.0126837705390603,0.00895499143435607,0.00630517023959642,0.00898692810457513,0.00513610683102206,0.0125463358996294,0.012947448591013,0.012306289881495,0.00495073222926679,0.012947448591013,0.00898692810457513,0.00495073222926679,0.0121497158534196,0.0121497158534194,0.0121497158534194,0.0121497158534194,20658.2,14050.5,12953.3,18665,108.474,110.669,107.682,113.533,0.44,0.22,0.23,739.9,607.8,2935.6,112.6,2064.9,1435.2,230.7,3550.5,82.4111111111111,1372.8,108.47,1533.7860889756,2016.7139110244,1234.7,1956.3,1625.3,158.9,162.7,1350.9,2189.1,587,439.6,1276.3,68,21.9,746.5,2980.6,245.904666666667,18556.7,20531.8,-1,0.629670798,0.012306289881495,0.012306289881495,NA,0.00927547512486204,0.00927547512486204,0.012947448591013,1329.5,2221,1625.3,382.7139110244,225.0860889756,204.2860889756,363.7860889756,2571.8139110244,NA,-425.0860889756,-220.8
"196",2018-12-31,0.0237922598066296,0.012129928734405,NA,0.0136391816491011,-0.0208333333333334,-0.00085034013605445,0.00886792452830187,0.0169568166402894,0,0.0395948434622468,0.0227272727272727,0.0109254498714653,0.0136391816491011,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00392090010228441,0.00592088256793932,0.0048916162354351,6.50239234449761,6.50239234449761,0.0116166505324298,0.00626606683804631,0.00522713800722108,0.0106175725696473,0.00460829493087567,0.00542495479204352,0.0120267577569029,0.00710040904530373,0.00877192982456143,0.0178137651821861,0.00306591722023497,0.0137989298789074,0.0218045112781955,0.00900495272399815,0.00589572043796793,0.0218045112781955,0.0178137651821861,0.00589572043796793,0.0116166505324298,0.0116166505324298,0.0116166505324298,0.0116166505324298,20865.1,14188.4,13032.3,18765.3,108.875,111.134,108.389,114.243,-0.07,-0.14,0.07,759.5,604.6,2963.2,113.7,2060.9,1469,220.4,3569.4,84.3814814814815,1379.4,108.871,1530.8010355292,2038.5989644708,1238.1,1949.8,1638.1,180.7,160.9,1357.3,2219.4,569.6,422.8,1288.3,59.5,22.1,743.7,2980.2,246.647,18653.6,20749.7,-1,0.629670798,0.00900495272399815,0.00900495272399815,NA,0.0109254498714653,0.0109254498714653,0.0218045112781955,1341.9,2227.5,1638.1,380.6989644708,223.9010355292,188.9010355292,363.0010355292,2600.0989644708,NA,-413.2010355292,-224.3
"197",2019-03-31,0.0214186122245639,0.00422864729121786,0.0171831664301341,0.0134556574923548,-0.0212765957446809,-0.00085106382978728,0.00878997568730133,0.016674077367719,0,0.0380868024800709,0.0222222222222221,0.010807374443738,0.0134556574923548,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00445505254141687,0.0052083474759983,0.00478321120355618,6.51340996168582,6.51340996168582,0.0115311004784688,0.00628027037096168,0.00536078052964517,0.0105542168674699,0.00458715596330284,0.00539568345323738,0.0128682933689614,0.00804659360870574,0.0062111801242235,0.00875099443118543,0.0045848191543556,0.0111111111111111,0.0132450331125828,0.00981704596162425,0.00531217416032104,0.0132450331125828,0.00875099443118543,0.00531217416032104,0.0115311004784691,0.0115311004784688,0.0115311004784691,0.0115311004784688,21060.1,14238.6,13061.6,18910.3,109.015,111.384,109.507,114.066,0.48,0.48,0,782.5,617.2,3074.5,114.5,2103.2,1469.2,225,3604.8,82.5753086419753,1399.5,109.011,1544.9671834744,2059.9328165256,1237.9,1971.9,1660.7,167.7,159.9,1377.2,2317.9,578,442.6,1301.5,65.1,22.3,756.6,3011.2,246.907333333333,18753.6,20969,-1,0.629670798,0.00981704596162425,0.00981704596162425,0.0171831664301341,0.010807374443738,0.010807374443738,0.0132450331125828,1355.6,2249.3,1660.7,388.6328165256,228.5671834744,189.3671834744,367.9671834744,2706.5328165256,NA,-497.3671834744,-308
"198",2019-06-30,0.0167779519305657,0.0167779519305657,0.0157227517588852,0.0132770066385033,-0.0217391304347826,-0.000851788756388361,0.00871338524286247,0.0164006122895255,0,0.0366894197952219,0.0217391304347827,0.0106918238993712,0.0132770066385033,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00429148690092163,0.0066587522401742,0.00420952915655493,6.47758120378171,6.49088033829232,0.0106428267347807,0.00602951287882791,0.0053855177562121,0.0100624731746863,0.00456621004566204,0.00447227191413235,0.0113857261871702,0.00714611525011399,0.00216049382716044,0.00284336463477008,0.00304259634888449,0.00796703296703294,0.00714705379777625,0.0097216084843128,0.00416835273457306,0.00508351488743641,0.000788643533123023,0.00416835273457306,0.0106428267347807,0.0106428267347809,0.0106428267347807,0.0106428267347807,21284.2389953172,14400.7168008886,NA,19024.3198973925,109.473901821002,111.882139534884,109.976947856059,114.825537233028,NA,NA,NA,799.510869565217,623.798993710692,3118.29913528115,NA,2130.05964003738,1479.4059868214,225.556646998288,3633.51956043956,NA,1411.73740919266,NA,1554.63153306197,2081.82382703006,NA,NA,1682.74912492456,164.054347826087,159.763798977853,1389.20007415647,2354.34376630192,582.130997095115,447.310515112814,1315.35163899532,65.7928480204342,22.5373350361856,763.955368979231,NA,NA,18854.5978457929,21180,NA,0.629670798,0.0097216084843128,0.0097216084843128,0.0157227517588852,0.0106918238993712,0.0106918238993712,0.00714705379777625,1365.28854612827,2271.16681396376,1682.74912492456,392.788010161408,231.010983549284,189.342986933706,371.167358817823,2747.13177646333,447.323792119452,-513.207953478919,-323.864966545212
"199",2019-09-30,0.0236021825986785,0.0236021825986785,0.0137390788880476,0.0131030375223347,-0.0222222222222223,-0.00085251491901106,0.00863811799301595,0.0161359724612737,0,0.0353909465020577,0.0212765957446808,0.0105787181082764,0.0131030375223347,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00440420944184106,0.00664576691814789,0.00515521583129108,6.43055555555556,6.46835071489883,0.0109519797809603,0.00594080227117399,0.00540970564836907,0.0104343720491029,0.00454545454545463,0.00534283170080152,0.0122872048325096,0.00709541062801922,0.0015398829688944,0.00302546584905738,0.00252780586450951,0.00708639956391388,0.00744300007615672,0.00919037199124717,0.00584902855264913,0.00361271676300579,-0.00078802206461781,0.00584902855264913,0.0109519797809603,0.0109519797809605,0.0109519797809605,0.0109519797809605,21517.343550447,14577.6613579561,NA,19137.3396202465,110.038263412783,112.479906976744,110.461309368192,115.58864098973,NA,NA,NA,816.521739130435,630.397987421384,3157.66668404159,NA,2157.00770067927,1490.16603920262,226.141007917393,3659.26813186813,NA,1423.98431178676,NA,1564.97098323468,2102.51908748466,NA,NA,1704.79824984912,160.408695652174,159.627597955707,1401.20014831294,2386.69028103673,586.463798150827,452.20945083014,1329.75734355045,66.5134099616858,22.7841634738186,770.976403004861,NA,NA,18956.595670257,21401,NA,0.629670798,0.00919037199124717,0.00919037199124717,0.0137390788880476,0.0105787181082764,0.0105787181082764,0.00744300007615672,1375.45038888107,2292.03968183827,1704.79824984912,396.943203797217,233.454783624167,189.52059435361,374.033199207644,2783.63348483394,452.222553867663,-525.626572501463,-336.105978147853
"200",2019-12-31,0.0265702577190707,0.0265702577190707,0.0133495366773286,0.0126396237507349,0.0416666666666667,0.0196245733788396,0.0114795918367347,0.0128625873385559,-0.00378787878787878,0.0433227344992051,0.0172526041666667,0.00862068965517238,0.0126396237507349,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00432314364770026,0.00750803902731145,0.00549852946950669,6.24598734293314,6.44582109150533,0.00953703703703712,0.00444235392495029,0.00543334915862204,0.0104668006167936,0.00542986425339365,0.00531443755535865,0.0122058723808232,0.00667066406835559,-0.00768757687576871,0.00169031257388208,0.00201714573877965,-0.00135317997293638,0.00602076368564863,0.0095403295750216,0.00657738639325056,-0.0194384449244061,-0.0236593059936908,0.00657738639325056,0.00953703703703712,0.00953703703703712,0.0095370370370369,0.0095370370370369,21722.5552528263,14755.5944321022,NA,19222.3544560216,110.643312046931,113.077674418605,110.938849476103,116.456485017394,NA,NA,NA,830.608865489131,635.832452830189,3196.88326246494,NA,2182.86844740933,1509.53167989051,229.907972281027,3654.31648351648,NA,1440.28681098187,NA,1573.36128075566,2124.27686568023,NA,NA,1726.34625829813,167.092391304348,162.760221465077,1417.28535409715,2418.55149048085,589.994758089681,456.522189111206,1342.43928858616,67.14775081595,23.0014568847264,778.331771984092,NA,NA,19059.5934733923,21625,NA,0.629670798,0.0095403295750216,0.0095403295750216,0.0133495366773286,0.00862068965517238,0.00862068965517238,0.00602076368564863,1383.73165063386,2313.90649580203,1726.34625829813,400.365127967882,235.467324862306,189.629630121799,377.96664401621,2818.91661844873,456.534828734956,-518.428546071809,-328.79891595001
"201",2020-03-31,0.0266629154649509,0.0266629154649509,0.0144876256868456,0.0124818577648766,0.04,0.0192468619246862,0.0113493064312737,0.0126992422262868,-0.00380228136882133,0.0415238095238095,0.0169600000000001,0.00854700854700874,0.0124818577648766,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00432343949351255,0.00648793628120736,0.00547464227213434,6.12281976744186,6.42329146811183,0.00963037696046953,0.00463083407045106,0.00519412381951723,0.0102658959537572,0.00540054005400559,0.00440528634361237,0.0113887586253099,0.00588191497282398,-0.0040285094515029,0.0017703934999469,0.0025163563160544,0.00189701897018968,0.00610148718263614,0.009020618556701,0.00660009892419944,-0.0102790014684288,-0.0145395799676898,0.00660009892419944,0.00963037696046976,0.00963037696046953,0.00963037696046953,0.00963037696046976,21931.7516484556,14923.6423354624,NA,19311.3699899508,111.249044600192,113.575813953488,111.418486879293,117.212047271721,NA,NA,NA,844.695991847826,641.266918238994,3238.94336518902,NA,2208.8129366303,1529.14357193831,233.687253942802,3661.24879120879,NA,1456.59352946652,NA,1581.98202296985,2144.9718122711,NA,NA,1747.89426674713,173.776086956522,165.892844974446,1433.37055988135,2453.5905591793,593.594603543988,460.918669883165,1355.36748498179,67.7944089683553,23.2229695851663,785.352806009721,NA,NA,19158.5913618428,21847,NA,0.629670798,0.009020618556701,0.009020618556701,0.0144876256868456,0.00854700854700874,0.00854700854700874,0.00610148718263614,1392.17447156441,2334.77936367654,1747.89426674713,403.787052138548,237.479866100446,189.807551405439,381.565753871173,2857.37761131785,460.93115174093,-514.638823589696,-324.831272184257
"202",2020-06-30,0.0265646741738419,0.0265646741738419,0.012821586320894,0.0123279816513762,0.0384615384615385,0.0188834154351396,0.0112219451371571,0.0125399938074104,-0.00381679389312972,0.0398683247988296,0.0166771554436753,0.00847457627118642,0.0123279816513762,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00452460946121591,0.00598918812445981,0.00552065713881844,6.04274465691789,6.40076184471833,0.00949309593023262,0.00445411228506321,0.00516728430502633,0.0102073511237242,0.00626678603401976,0.00526315789473686,0.0107306087302113,0.00518134715025909,-0.00124455507156196,0.00142126996966607,0.0025100401606426,0.00405734379226397,0.00595231012243369,0.00851426138782463,0.00657601768960259,-0.00370919881305642,-0.00819672131147542,0.00657601768960259,0.00949309593023262,0.0094930959302324,0.00949309593023262,0.00949309593023262,22139.9518707724,15083.7821021938,NA,19397.3850002645,111.863212432451,114.173581395349,111.922612019182,117.914052273284,NA,NA,NA,858.783118206522,646.701383647799,3277.0889874117,NA,2234.73649022854,1548.69390114613,237.463456280041,3676.10373626374,NA,1472.89919312878,NA,1590.38001216577,2164.73939905971,NA,NA,1769.44227519614,180.459782608696,169.025468483816,1449.45576566555,2485.04948232995,597.127862711284,465.294215032402,1368.23411853744,68.4379877962253,23.4434274632231,792.03950508175,NA,NA,19257.5892502933,22070,NA,0.629670798,0.00851426138782463,0.00851426138782463,0.012821586320894,0.00847457627118642,0.00847457627118642,0.00595231012243369,1400.4611257637,2354.65828546178,1769.44227519614,407.208976309214,239.492407338585,189.918886402071,384.830528772536,2892.25845863916,465.306543014053,-507.04620254151,-317.127316139439
"203",2020-09-30,0.0264827671958463,0.0264827671958463,0.0128761723541069,0.0121778532993486,0.037037037037037,0.0185334407735698,0.0110974106041923,0.012384689873095,-0.00383141762452111,0.0383397819205065,0.0164035902197461,0.00840336134453779,0.0121778532993486,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00455321746124726,0.00684777914968238,0.00540512196884446,6.00954036824038,6.36755755604082,0.00926884139482564,0.00412498710941533,0.00508879426731745,0.0101495242410512,0.00533807829181487,0.00523560209424101,0.00969919391834329,0.00427098674521353,0.000934579439252348,-0.000517654264900247,0.00200300450676005,0.00700431034482762,0.00403320620390923,0.00886449978894044,0.00655593905531937,0.0037230081906181,-0.000826446280991711,0.00655593905531937,0.00926884139482564,0.00926884139482564,0.00926884139482564,0.00926884139482564,22345.1635731517,15230.082629825,NA,19477.3989633469,112.467846739475,114.771348837209,112.432220010536,118.721501661896,NA,NA,NA,872.870244565218,652.135849056604,3316.10794688029,NA,2260.59723695861,1568.05954183402,241.230420643675,3701.85230769231,NA,1489.20169232389,NA,1595.01477629628,2186.62585130446,NA,NA,1790.99028364514,187.14347826087,172.158091993186,1465.54097144976,2517.04740777291,599.536202511699,469.606953313467,1380.91606357315,69.0723286504896,23.6607208741308,799.060539107379,NA,NA,19355.5871600725,22294,NA,0.629670798,0.00886449978894044,0.00886449978894044,0.0128761723541069,0.00840336134453779,0.00840336134453779,0.00403320620390923,1406.10947426446,2375.53115333628,1790.99028364514,410.630900479879,241.504948576725,188.905302031819,388.4296386275,2927.67830825279,469.619131166766,-496.229358720235,-307.324056688415
"204",2020-12-31,0.0256133441437687,0.0256133441437687,0.0156411304615542,0.00895355344152216,0.00974025974025983,0.0205696202531647,0.010801393728223,0.014347563431333,0,0.0342140921409213,0.0185749086479903,0.0119047619047619,0.00895355344152216,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00528253777978649,0.0067740690115714,0.00536563078109609,5.98267939201131,6.34069657981175,0.00896081316035846,0.00385128889801778,0.00501136598470753,0.010182111778954,0.00530973451327421,0.00520833333333326,0.00934640098656447,0.00395952485701723,0.00124494242141293,-0.000574899305425536,0.0019990004997501,0.007223113964687,0.00470460154706043,0.00878661087866117,0.00634273502978133,0.00445103857566775,-0.000827129859387932,0.00634273502978133,0.00896081316035846,0.00896081316035868,0.00896081316035846,0.00896081316035846,22545.3944089684,15372.4290891419,NA,19552.4120537367,113.071307679824,115.36911627907,113.026147460407,119.525729307311,NA,NA,NA,889.083729619566,659.899371069183,3362.49844778881,NA,2280.84102434392,1582.25649875679,245.390591451072,3728.59120879121,NA,1505.24359668035,NA,1599.56207694915,2209.56660333406,NA,NA,1807.02601086301,188.966304347826,175.699318568995,1481.37085650723,2556.4168746558,602.356781457554,473.815013480914,1393.29019440897,69.6912728820775,23.8727401731233,806.081573133009,NA,NA,19452.5850911805,22521,NA,0.629670798,0.00878661087866117,0.00878661087866117,0.0156411304615542,0.0119047619047619,0.0119047619047619,0.00470460154706043,1412.72465907242,2396.40402121078,1807.02601086301,415.51936358083,244.380007488352,186.837417876724,390.562209552179,2971.93623823663,473.823967034356,-502.916461317892,-316.079043441168
"205",2021-03-31,0.0255731657280289,0.0255731657280289,0.0163987833865737,0.0088740987243483,0.00964630225080376,0.0201550387596898,0.0106859703550499,0.0141446225619137,0,0.0330822142155258,0.018236173393124,0.0117647058823529,0.0088740987243483,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00433846104975877,0.0071156362110858,0.00530414494848253,5.95988789630408,6.31790508410452,0.00901378579003187,0.00388766688833186,0.0050377833753148,0.0101682873762265,0.00528169014084523,0.00518134715025909,0.00919555012539397,0.00387087350277526,0.00124339446689459,0.00104391767512135,0.00199501246882794,0.00743691899070376,0.00538690772105266,0.00912484446287842,0.00633287901264312,0.00516986706056133,0.0008278145695364,0.00633287901264312,0.00901378579003187,0.00901378579003165,0.00901378579003187,0.00901378579003187,22748.6137647226,15513.7870313802,NA,19628.425318665,113.671054285272,115.96688372093,113.516506998768,120.376230914926,NA,NA,NA,905.297214673913,667.662893081761,3411.77594334131,NA,2301.1476185974,1596.63814419951,249.560000232075,3756.32043956044,NA,1521.28866550397,NA,1605.52867161874,2233.07704000191,NA,NA,1823.06173808087,190.789130434783,179.240545144804,1497.2007415647,2598.33900122907,605.601621854416,478.085880516532,1405.84901376472,70.3194550872712,24.0879239392649,813.43694211224,NA,NA,19550.5830009598,22750,NA,0.629670798,0.00912484446287842,0.00912484446287842,0.0163987833865737,0.0117647058823529,0.0117647058823529,0.00538690772105266,1420.3348764461,2418.27083517455,1823.06173808087,420.407826681781,247.25506639998,185.193795172635,393.029115430459,3018.74682791085,478.094754615256,-513.575517622644,-328.381722450009
"206",2021-06-30,0.02566998849257,0.02566998849257,0.0144024368819757,0.00879604178119853,0.00955414012738864,0.0197568389057752,0.0105729877216916,0.0139473426641872,0,0.0320228281547241,0.017909571344686,0.0116279069767442,0.00879604178119853,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00514327700220418,0.0061272694100607,0.00529910040467541,5.93724230719153,6.29525949499197,0.00897705377474156,0.00392356687898099,0.00501253132832091,0.0100659340659341,0.00525394045534155,0.00429553264604809,0.0091754810755702,0.00385594761731545,0.00155231294628999,0.000216137253977511,0.00248880039820798,0.0076456630635382,0.0053605259099494,0.00863131935881634,0.00635662975157136,0.00514327700220418,0,0.00635662975157136,0.00897705377474178,0.00897705377474156,0.00897705377474156,0.00897705377474156,22952.8292937893,15656.133490697,NA,19705.4387581319,114.273408615035,116.465023255814,114.100353838585,121.11380851231,NA,NA,NA,921.510699728261,675.42641509434,3456.21939083011,NA,2321.47514847361,1611.0813524822,253.732488337613,3785.04,NA,1537.33478914996,NA,1611.50029360884,2255.59202779231,NA,NA,1839.09746529873,192.611956521739,182.781771720613,1513.03062662217,2635.76141469224,608.847965039474,482.377683174874,1418.46939596046,70.9507166170002,24.3041625277896,820.45797613787,NA,NA,19648.580910739,22979,NA,0.629670798,0.00863131935881634,0.00863131935881634,0.0144024368819757,0.0116279069767442,0.0116279069767442,0.0053605259099494,1427.9486183521,2439.14370304905,1839.09746529873,425.296289782732,250.130125311608,183.551675256742,395.161686355138,3061.05770447498,482.386479216655,-519.739888137822,-336.18821288108
"207",2021-09-30,0.0254305389289038,0.0254305389289038,0.0137838545781059,0.00871934604904623,0.00946372239747628,0.0193740685543964,0.0104623692203847,0.0137554901298325,0,0.0310291858678955,0.0175944620709547,0.0114942528735633,0.00871934604904623,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00521741024747313,0.00696502463969328,0.00526468795967294,5.91044005678152,6.26845724458196,0.00894058417603394,0.00385747639833522,0.00498753117206974,0.0100526567735759,0.005226480836237,0.00513259195893911,0.00934461421896704,0.00405855921147991,0.00123992560446373,-0.000569448907038916,0.00198609731876864,0.0073260073260073,0.00464499029187104,0.00896495517522422,0.00629788942631215,0.0043859649122806,-0.000827129859387932,0.00629788942631215,0.00894058417603394,0.00894058417603394,0.00894058417603416,0.00894058417603416,23158.0409961686,15802.4340183282,NA,19781.4520230602,114.875022453482,117.062790697674,114.695662193943,121.957369172805,NA,NA,NA,937.724184782609,683.189937106919,3499.90571185204,NA,2341.82361397254,1625.58612360486,257.908055767687,3812.76923076923,NA,1553.38196761834,NA,1616.07273086426,2279.51921197019,NA,NA,1855.1331925166,194.434782608696,186.322998296423,1528.86051167964,2672.09236673494,611.676057926308,486.690421455939,1431.15134099617,71.5850574712644,24.5214559386973,827.813345117101,NA,NA,19746.5788205183,23210,NA,0.629670798,0.00896495517522422,0.00896495517522422,0.0137838545781059,0.0114942528735633,0.0114942528735633,0.00464499029187104,1434.58142582163,2461.01051701281,1855.1331925166,430.184752883683,253.005184223235,181.491305042625,397.628592233418,3102.27711961863,486.699140801988,-523.413612497841,-341.922307455216
"208",2021-12-31,0.0250440509872438,0.0250440509872438,0.0185271477648958,0.0118854673149649,0.0078125,0.0219298245614035,0.011690046760187,0.0145210436107408,0.00384615384615383,0.0259237187127532,0.0297619047619049,0.0153409090909091,0.0118854673149649,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00436681222707413,0.0068894822541703,0.00524728600540358,5.88335607094134,6.24137325874178,0.00899040736439116,0.00394377591263018,0.00496277915632759,0.0100387763894874,0.00519930675909874,0.00510638297872346,0.00938321030902034,0.00411433521004767,0.000928792569659498,0.000262924255908903,0.001982160555005,0.00727272727272732,0.00463088462383854,0.00888529886914369,0.00620305682502487,0.00436681222707413,0,0.00620305682502487,0.00899040736439094,0.00899040736439116,0.00899040736439116,0.00899040736439116,23366.2412184854,15950.7115801166,NA,19859.4656370656,115.477804551172,117.660558139535,115.196516614004,122.797592303486,NA,NA,NA,965.632642663044,693.6706918239,3556.76733095122,NA,2368.24828404633,1639.97177889964,262.637665259952,3840.49846153846,NA,1571.47487636774,NA,1618.94928799587,2305.15284986882,NA,NA,1877.18231744116,195.953804347826,190.409028960818,1546.73296255098,2721.59861685489,614.508659177729,491.065966605175,1444.01797455182,72.2286362991344,24.7419138167542,835.168714096332,NA,NA,19844.5767302975,23443,NA,0.629670798,0.00888529886914369,0.00888529886914369,0.0185271477648958,0.0153409090909091,0.0153409090909091,0.00463088462383854,1441.22480688811,2482.87733097658,1877.18231744116,436.784178069967,256.886513753933,177.724481107762,398.384536026365,3158.38279492486,491.07785207249,-530.269791549983,-352.54531044222
"209",2022-03-31,0.0253969736197197,0.0253969736197197,0.0169463600105799,0.0117458622530699,0.00775193798449614,0.0214592274678111,0.0115549686365137,0.0143132009948848,0.00383141762452111,0.0252686610514086,0.0289017341040463,0.0151091214325685,0.0117458622530699,0.0202635022118274,0.0617442523639954,0.00285165180133333,0.00105918495478095,0.00488392545207028,0.00721485381790132,0.0052702117853578,5.83463602180067,6.19265320960111,0.00908083219645284,0.0039786462530218,0.0049382716049382,0.0100669709508168,0.00517241379310329,0.00508044030482657,0.0100396628656421,0.00474444684062969,0,-0.00366207506217175,0.0019782393669634,0.00618875709128419,0.00120396508829512,0.00920736589271409,0.00628965456468111,0.000724637681159379,-0.00413907284768211,0.00628965456468111,0.00908083219645306,0.00908083219645306,0.00908083219645284,0.00908083219645284,23578.4261340523,16110.8513468481,NA,19938.4794256096,116.086397037665,118.258325581395,115.759127813485,123.683558981146,NA,NA,NA,993.541100543479,704.151446540881,3610.57822484958,NA,2394.75669661103,1654.60368555434,267.379592050358,3864.26637362637,NA,1589.57200440666,NA,1614.82489413357,2333.87318813602,NA,NA,1899.23144236572,197.472826086957,194.495059625213,1564.60541342232,2767.71980682041,615.248506149834,495.525254245306,1457.13085946739,72.8845324251455,24.9665909843432,842.858418029165,NA,NA,19942.5746400768,23679,NA,0.629670798,0.00920736589271409,0.00920736589271409,0.0169463600105799,0.0151091214325685,0.0151091214325685,0.00120396508829512,1442.95999123999,2505.73809102961,1899.23144236572,443.383603256251,260.76784328463,171.864902893583,399.474814772914,3211.10341007666,495.537000107559,-526.739959453774,-354.875056560192
